id,nama,tipe_kode,tipe_label,lat,lon
aplicares_4253,Linda Patristiani S.ST.Bd,J,Praktik Bidan,-7.657053681127001,112.68622673156737
aplicares_4254,Siti Lailatul Isroiyah AMd.keb,J,Praktik Bidan,-7.747277179457122,112.67140484455108
aplicares_4255,MARFUAH.Amd.Keb,J,Praktik Bidan,-7.678456386852248,112.63070232275008
aplicares_4256,"Kurniawati, S.ST",J,Praktik Bidan,-7.820337042297084,112.00239217880248
aplicares_4257,"Bdn. Sunaningsih, SST ",J,Praktik Bidan,-7.6151090786783815,111.92537522914886
aplicares_4258,"DAIMATUL MUNAWAROH,SST.",J,Praktik Bidan,-7.604788449311259,112.0829013645935
aplicares_4259,"SITI AMINAH, S.Tr. Keb",J,Praktik Bidan,-7.587710320175602,112.73316924649666
aplicares_4260,"Retno Indah Ningsih, S.Tr.Keb.Bd",J,Praktik Bidan,-7.66270517392412,112.66990548971175
aplicares_4261,"Cisilia Sri Hartuti,S,ST",J,Praktik Bidan,-8.548202352558524,114.24166656139373
aplicares_4262,ERWIN SUSIANTI.S.Tr.Keb,J,Praktik Bidan,-7.6248764933188555,112.73327267768859
aplicares_4263,Nur Farida Y,J,Praktik Bidan,-7.6348935776199305,111.99074066284179
aplicares_4264,"MAIMUNAH, S.ST",J,Praktik Bidan,-7.729911235906391,112.96738660934447
aplicares_4265,"RINI DEWI NAWANG WULAN,S.Keb.Bd",J,Praktik Bidan,-7.621335366012401,112.70141071680068
aplicares_4266,"Umi Kulsum, Amd. Keb",J,Praktik Bidan,-8.34060693250382,114.31041023734092
aplicares_4267,"Bdn.Titik Nuraini,S.Keb",J,Praktik Bidan,-7.592760694818819,112.69027686717986
aplicares_4268,"Bd. OKA PUTRI OKTAVIANDI, S.Tr, Keb",J,Praktik Bidan,-7.7525394452974155,113.22675622108459
aplicares_4269,"Bd. ZAHIRA MUNIM, STr.Keb",J,Praktik Bidan,-7.769566942253167,113.21652091148376
aplicares_4270,"Bd. MARIYAH ULFAH, S.Tr.Keb",J,Praktik Bidan,-7.745386202716242,113.22224742773055
aplicares_4271,"RIHANY KRISTANTY SITOMPUL , S.ST, Bd",J,Praktik Bidan,-7.797196951353196,113.21075952651977
aplicares_4272,"MEILYA CAHAYANTI, AMd.Keb",J,Praktik Bidan,-7.755064246461666,113.22992122772216
aplicares_4273,Bdn.Ninik Ningsih S.keb,J,Praktik Bidan,-7.7140170770226755,112.78414345386504
aplicares_4274,Bdn.Ratna DwiAstuti S.Keb,J,Praktik Bidan,-7.729597611130553,112.770807510643
aplicares_4275,Tutur Prehatin S.Keb.Bd,J,Praktik Bidan,-7.693486681018865,112.8158525288391
aplicares_4276,Biastike Wartjaning W. S.ST,J,Praktik Bidan,-7.570905691031536,112.71347797515868
aplicares_4277,Luluk Lukitah AMd keb,J,Praktik Bidan,-7.584018826471354,112.74593270423888
aplicares_4278,NUZILA RAMAYANTI AMd keb,J,Praktik Bidan,-7.692949751567501,112.67351306083678
aplicares_4279,"SUTINAH, A.Md.Keb",J,Praktik Bidan,-7.637573267390509,112.89591110351562
aplicares_4280,"KHUMAIDAH,S.S.T.BD",J,Praktik Bidan,-7.722750964752766,112.81377113464355
aplicares_4281,"Azmil Saputri, S.Keb",J,Praktik Bidan,-7.635531600517905,112.69360817077636
aplicares_4282,"Febby Handayani, S.Keb",J,Praktik Bidan,-7.642677391884993,112.69936955574035
aplicares_4283,Dina Susana. SST,J,Praktik Bidan,-7.632841264172962,112.7006570160675
aplicares_4284,Lailatul Mariam S.Tr.Keb.Bd,J,Praktik Bidan,-7.6539913169362,112.70266330841
aplicares_4285,"Tutik Suryanti,A.Md.Keb",J,Praktik Bidan,-7.673170604790573,112.70592487457274
aplicares_4286,"Umi Nadhifah, S.ST.B.d",J,Praktik Bidan,-7.661275029022929,112.68089450004577
aplicares_4287,"Alimah Setia Dewi,S.Keb.Bd",J,Praktik Bidan,-7.640773985924088,112.71870291831969
aplicares_4288,"Amin Hidayati S.Tr.Keb,Bd",J,Praktik Bidan,-7.643145266911476,112.6839093029785
aplicares_4289,Nani Zuliani Rakhmawati AMd Keb,J,Praktik Bidan,-7.630411439920437,112.70227036478995
aplicares_4290,"Bdn. Khoirul Bahriyah, S.Keb",J,Praktik Bidan,-7.653374588153224,112.84523881080626
aplicares_4291,"Sri Atmawati, A.Md.Keb",J,Praktik Bidan,-7.6480263558358,112.91808794293
aplicares_4292,"Bdn.NURUL KOMARIYAH,S.keb",J,Praktik Bidan,-7.68969626352496,112.89152300956725
aplicares_4293,Efit Riawati S.ST,J,Praktik Bidan,-7.642499280234492,112.87357366683959
aplicares_4294,Ni wayan Sukraningsih S.Keb,J,Praktik Bidan,-7.882679742691834,112.90114141109466
aplicares_4295,"Ida Kusumawati, A.Md, Keb.",J,Praktik Bidan,-7.6992865389834,112.84316814545
aplicares_4296,Rini Purwati A.Md.Keb.,J,Praktik Bidan,-7.742363014257544,112.95822150114059
aplicares_4297,Wiwik setyowati. S.ST.Bd,J,Praktik Bidan,-7.6969155708882875,112.90125942829131
aplicares_4298,Lilik Utami A.Md Keb.,J,Praktik Bidan,-7.72425000706778,112.94135308864593
aplicares_4299,Suparti S.ST.Keb.Bd,J,Praktik Bidan,-7.734238170889363,112.95652366283416
aplicares_4300,"Bdn. Ririn setyowati, S.Keb",J,Praktik Bidan,-7.761281836929507,112.93513841035842
aplicares_4301,Munkhita yusro S.Tr.Keb,J,Praktik Bidan,-7.6307304548328,112.88156799081
aplicares_4302,Nafingah Astuti.SST.Bd,J,Praktik Bidan,-7.704667683605598,112.90187901857375
aplicares_4303,"MARSINI,Str.Keb",J,Praktik Bidan,-7.595419378652949,112.79562867286681
aplicares_4304,"TRI WILUJENG S,ST.Bd",J,Praktik Bidan,-7.608279200022246,112.82992339733123
aplicares_4305,Linda Sulfianti Amd.keb,J,Praktik Bidan,-7.771762102356784,113.21477211120605
aplicares_4306,"Diah Ulul Yuliarina,S.KM.,S.Tr.Keb.Bd.",J,Praktik Bidan,-7.7611821754862955,113.20758379104613
aplicares_4307,"Harini,S.Tr.Keb.",J,Praktik Bidan,-7.8043964790481,113.21358724537
aplicares_4308,Nyamiati Ningsih Amd.keb,J,Praktik Bidan,-7.759481283213163,113.20378578308105
aplicares_4309,"Ririn Wachoirya, S.Tr.Keb.",J,Praktik Bidan,-7.778084418216102,113.20764816406249
aplicares_4310,Lidya Suryani Ega S AMd.keb,J,Praktik Bidan,-7.824830450526269,112.88056618574142
aplicares_4311,Jumakyah amd keb,J,Praktik Bidan,-7.827373416458741,112.86774790885924
aplicares_4312,Mistiani A.md.Keb,J,Praktik Bidan,-7.625152976500259,112.87428177001952
aplicares_4313,"Holifa, Amd.Keb",J,Praktik Bidan,-7.780893419955002,113.2220221221733
aplicares_4314,"Ane Nurussyamsiyah, SH.S.Tr, Keb.Bd",J,Praktik Bidan,-7.7734868629573635,113.22638607624053
aplicares_4315,"Sri Wahyuningsih,Amd.Keb",J,Praktik Bidan,-7.752263045092141,113.17576206329345
aplicares_4316,Renny Yuliantini AMd.Keb,J,Praktik Bidan,-7.765902115494126,113.22780764701842
aplicares_4317,"Hermin Setyoningsih,S.Keb.Bdn",J,Praktik Bidan,-7.693789700310191,112.92334473731994
aplicares_4318,Diene Sofitasari Amd.Keb,J,Praktik Bidan,-7.760608125113404,113.23460972908019
aplicares_4319,"Salamah S.ST.,Bd",J,Praktik Bidan,-7.73816639406836,112.91356003883361
aplicares_4320,"Dian Eka setyorini ,S.Keb.Bdn",J,Praktik Bidan,-7.723024726423602,112.92855224612235
aplicares_4321,"Bdn,Sutatik,S.keb",J,Praktik Bidan,-7.682519363477878,112.90225050452231
aplicares_4322,"N.Suci Rochmawati, S. Keb.Bdn",J,Praktik Bidan,-7.719540896588457,112.89653471711158
aplicares_4323,"TITIN ISNANIK S.Keb.,Bdn",J,Praktik Bidan,-7.688215705560022,112.89046085479735
aplicares_4324,MIMIN MUNDARIYANAH.S.ST.Bdn,J,Praktik Bidan,-7.7103039240345606,112.90638781192779
aplicares_4325,"Vivi Rahmawati , S.ST, Bd",J,Praktik Bidan,-7.765636354514774,113.21293748023986
aplicares_4326,SITI MUAWANAH.S.Keb.Bdn,J,Praktik Bidan,-7.717302273248853,112.92093745472907
aplicares_4327,"TRI YULIANTI,S.Keb.Bdn",J,Praktik Bidan,-7.727901907035773,112.90904319885253
aplicares_4328,YAYUK SUCIATI AMd.Keb,J,Praktik Bidan,-7.6975853972996084,112.91335619094848
aplicares_4329,"NUR KHORIDAH, S.Keb.BDN",J,Praktik Bidan,-7.720231285900277,112.92662507894515
aplicares_4330,"MUJIATI , S.Tr. Keb",J,Praktik Bidan,-7.775708578031362,113.21644044521331
aplicares_4331,"Bd. Maskhuroh,Str.Keb",J,Praktik Bidan,-7.780539970439858,113.20607102516173
aplicares_4332,Zakiyah S.Keb.Bdn,J,Praktik Bidan,-7.636382296233595,112.86561287048339
aplicares_4333,"Aulia Rohmawati, S.Tr.Keb",J,Praktik Bidan,-7.7678634263228705,113.22626805904387
aplicares_4334,Sulasiyah Amd.Keb,J,Praktik Bidan,-7.757801645341563,113.21927822235106
aplicares_4335,WIWIK PURWATI S.ST.Bd,J,Praktik Bidan,-7.706763507307851,112.90628722908973
aplicares_4336,"WIWIK WAHYUNINGSIH, S.ST. Bd",J,Praktik Bidan,-7.7135413061981675,112.91668213012694
aplicares_4337,Bd. Vita Nur Imaniah S.ST,J,Praktik Bidan,-7.75972047160485,113.21842527988433
aplicares_4338,SISKA YUNI KARUNIANINGTYAS AMD,J,Praktik Bidan,-7.752247098920918,113.23115504386901
aplicares_4339,FARIA NINGSIH SST.Bd,J,Praktik Bidan,-7.718891703685174,113.03461349609374
aplicares_4340,"Noerjati, S.ST",J,Praktik Bidan,-7.7617509098049,113.22182900312
aplicares_4341,Sri Yuliastuti Amd.Keb,J,Praktik Bidan,-7.7800935074685915,113.18718827369689
aplicares_4342,Bdn. Sri Winarni S.Tr.Keb,J,Praktik Bidan,-7.486506290025322,112.75982654693603
aplicares_4343,"Indah Septyorini, A.Md.Keb",J,Praktik Bidan,-7.780901392497013,113.20366776588439
aplicares_4344,"Bd. Nur Arbaati Ningsih, S.Tr.Keb",J,Praktik Bidan,-7.763892958322062,113.19470114114864
aplicares_4345,Reniy Muchtar Yuliana,J,Praktik Bidan,-7.743435418096658,112.74705923202514
aplicares_4346,Kholifatu Rosyidah,J,Praktik Bidan,-7.721988678557641,112.75577338675195
aplicares_4347,"SRI ISMIATI,A.Md.Keb",J,Praktik Bidan,-7.6605134350296,112.86426237824
aplicares_4348,"Wahyu Niati, Amd.Keb",J,Praktik Bidan,-7.724547024129105,113.01562882068633
aplicares_4349,"DEWI YUDYANA, S.Tr.Keb",J,Praktik Bidan,-7.776383594396203,113.2028416455078
aplicares_4350,"IKE WAHYUNINGTIAS, S.Tr,Keb",J,Praktik Bidan,-7.780912022552809,113.1874779522705
aplicares_4351,"Dr. REHNING KURNIA., S.ST.,Bd.,M.M.Kes",J,Praktik Bidan,-7.4740293043476935,112.55448932915083
aplicares_4352,"LIA CHANDRANITA PUTRI, S. ST",J,Praktik Bidan,-7.915121444524028,113.80300871136664
aplicares_4353,"AYU AJI ANITA, S. ST",J,Praktik Bidan,-7.9079298139368,113.78524578217
aplicares_4354,UMI HADIJATI,J,Praktik Bidan,-7.922145583172423,113.8199482024002
aplicares_4355,"ZAKIYAH HADI, S.Tr.Keb",J,Praktik Bidan,-7.9323627811888,113.82449186447143
aplicares_4356,"SRI RAHAYU.Amd, Keb",J,Praktik Bidan,-8.118830854522994,113.42451012733459
aplicares_4357,"Sunarni, S.ST, M. MKes",J,Praktik Bidan,-7.921500026260637,112.56582773330688
aplicares_4358,Yulida Ti,J,Praktik Bidan,-7.856654935236043,112.68854416015624
aplicares_4359,"DIAN PUSPASARI, AMd.Keb.",J,Praktik Bidan,-7.250995624042484,112.7637023389625
aplicares_4360,"SIS MRABAWANTI, S.Tr.Keb",J,Praktik Bidan,-7.896788727796342,112.5278747167715
aplicares_4361,ARBAGIATI LULUK ARSO SUPATINI,J,Praktik Bidan,-7.488125827953339,112.71416730287551
aplicares_4362,"Lilik Agustina, Amd.Keb",J,Praktik Bidan,-7.8474907323497956,112.70138523580884
aplicares_4363,"Chandraning Wulan Septi,A.Md.Keb",J,Praktik Bidan,-7.86787808472448,112.5182560742187
aplicares_4364,"Wigati, Amd.Keb.",J,Praktik Bidan,-8.2888629244868,113.52886951569
aplicares_4365,"NANING FADILAH, A.Md.Keb",J,Praktik Bidan,-8.026531779116073,112.60457492473601
aplicares_4366,"Setijoati, A.Md.Keb",J,Praktik Bidan,-7.912868594058491,112.58720359805106
aplicares_4367,"NGADILAH, A.Md.Keb",J,Praktik Bidan,-7.953210815470541,112.69280887248992
aplicares_4368,"SITI NURUL HIDAYAH ,SST",J,Praktik Bidan,-8.13067343391985,111.89054406288146
aplicares_4369,"Sri Hartatik, Amd. Keb",J,Praktik Bidan,-7.958307770275751,112.64422199728965
aplicares_4370,DEWI MU,J,Praktik Bidan,-7.23980433380776,112.76694512966155
aplicares_4371,M.M. Titik Sunaryati,J,Praktik Bidan,-7.8471698885899,112.69966795149
aplicares_4372,"MUNAWAROH, Amd. Keb.",J,Praktik Bidan,-7.88885425025555,112.67306781414031
aplicares_4373,"Siti Rukayah, A.Md.Keb",J,Praktik Bidan,-7.861242274851088,112.55602694156646
aplicares_4374,"Nikmatin, SST., SE., MMKes",J,Praktik Bidan,-8.079078659964878,112.68937564495086
aplicares_4375,V. Ismijati Amd.Keb,J,Praktik Bidan,-7.341077205844492,112.7820285320568
aplicares_4376,"Srimar Yulianty, S.Tr.Keb",J,Praktik Bidan,-7.9740086489080975,112.64883003237723
aplicares_4377,ANAH SETIYA MISNIATI Amd.Keb,J,Praktik Bidan,-7.6312358935975,112.87794298532
aplicares_4378,"Cicik Timoryanti, S.Tr.Keb",J,Praktik Bidan,-8.1238865634509,113.88931549194
aplicares_4379,"MARIYA ULFAH, S.ST.",J,Praktik Bidan,-7.2178661954219745,111.86881675803401
aplicares_4380,"MIDIA SEPTARINI ,AMD KEB",J,Praktik Bidan,-7.2272051524568734,112.73584491613387
aplicares_4381,"Bd. TYAS EDI WINARSIH, S.ST, MM",J,Praktik Bidan,-8.18493239648624,113.72464395168303
aplicares_4382,"ETY SETIAWATI, A.MD.KEB",J,Praktik Bidan,-7.249883425517241,112.75165385606765
aplicares_4383,"AYU TRIA NOVIANTI,S.Tr.Keb",J,Praktik Bidan,-7.6827187234505,112.8968887687
aplicares_4384,"MUAROFAH, Amd. Keb.",J,Praktik Bidan,-7.250506044168843,112.71319902542113
aplicares_4385,"SURYANDARI, S.Tr.Keb",J,Praktik Bidan,-8.120657714674309,113.7293914616394
aplicares_4386,"SILVIA NIRMALA SARI LUBIS, A.Md.Keb.",J,Praktik Bidan,-7.237255256436591,112.62751049402236
aplicares_4387,"LILIK JUMLATUS SHOLICHAH, AMD, KEB",J,Praktik Bidan,-7.669713611962986,112.71731085184096
aplicares_4388,SITI MUSAROWATI SST.Bd,J,Praktik Bidan,-7.644304318745996,112.73329413536071
aplicares_4389,"Saroyah, S.S.T.Bd",J,Praktik Bidan,-7.72151239031668,113.08777085545539
aplicares_4390,"DARYANI, Amd.Keb",J,Praktik Bidan,-7.370618001930992,112.59650952222823
aplicares_4391,SISWAHYUNINGTYAS UTAMI,J,Praktik Bidan,-8.497686462892117,114.22082177403449
aplicares_4392,"HUSNUL WASILAH,Amd.keb",J,Praktik Bidan,-8.2871376970705,114.27629320922
aplicares_4393,"SUWANTI, AMd.Keb.",J,Praktik Bidan,-7.323483472047477,112.64393768313407
aplicares_4394,KHOLIFATUR ROSYIDAH Amd. Keb,J,Praktik Bidan,-7.431863977841559,112.73044562938689
aplicares_4395,"SUPRIYATI,S.ST",J,Praktik Bidan,-7.413918772192476,112.69636816385268
aplicares_4396,JUMA`ANI S.Tr.Keb,J,Praktik Bidan,-7.2166173110398,113.40608871582
aplicares_4397,"SRI NUGROWATI,S.ST.Bd",J,Praktik Bidan,-7.621558681212346,111.9929937184143
aplicares_4398,UNDATUN NI,J,Praktik Bidan,-8.226495139079594,114.37458611133574
aplicares_4399,SITI MARHAMAH,J,Praktik Bidan,-8.452467451793408,114.29004824760436
aplicares_4400,AFITA DELIANAH,J,Praktik Bidan,-8.2254610471842,112.52747561113
aplicares_4401,IRA HERDIANA,J,Praktik Bidan,-7.919443801203634,113.83611387612817
aplicares_4402,"ZULCHOILIYAH,Amd Keb",J,Praktik Bidan,-7.254623553963256,112.65615916850835
aplicares_4403,"Bdn. REFI MAYASARI, S.ST",J,Praktik Bidan,-7.862824516632856,112.04191721084594
aplicares_4404,"NUR HALIMAH, Amd.Keb",J,Praktik Bidan,-7.088915828973566,113.63338983657836
aplicares_4405,"NETI NURVITASARI, Amd. Keb",J,Praktik Bidan,-7.564992419129343,111.9540024459648
aplicares_4406,"UBAIDILLAH QOYYUMI, Amd.,Keb",J,Praktik Bidan,-8.050955002324647,112.63127497437476
aplicares_4407,"Heni Budiasih, Amd Keb",J,Praktik Bidan,-7.879642935160926,112.6430606007862
aplicares_4408,"YENA NOVIA PUSPITA HERAWATI, Amd. Keb",J,Praktik Bidan,-7.851391322391989,112.69436723592757
aplicares_4409,"NUKIANA IKAWATI, STr. Keb",J,Praktik Bidan,-7.911880311431156,112.61528364422797
aplicares_4410,"JUJUK KUNCAHYANI, Amd, Keb.",J,Praktik Bidan,-8.14111373182309,112.58381999137877
aplicares_4411,"YUNI ERMAWATI,S.Tr.,Keb",J,Praktik Bidan,-8.20003509981009,112.62499458196639
aplicares_4412,"SIAMI, A.MD.KEB",J,Praktik Bidan,-7.27297295435981,112.71741679909705
aplicares_4413,"KARWATI, S.ST.Bd",J,Praktik Bidan,-7.799549749642817,111.99546168598413
aplicares_4414,"SULASTRI, S.Tr.Keb",J,Praktik Bidan,-8.067051321902374,111.86100489500045
aplicares_4415,NOVITA DWI PRAMESTI A.Md.Keb,J,Praktik Bidan,-7.224110516235347,112.78707779052729
aplicares_4416,RINA PURWANTARI,J,Praktik Bidan,-7.169292304486139,113.46567667129516
aplicares_4417,"HERI WIDIASTUTI, A.Md.Keb",J,Praktik Bidan,-7.16475753103039,113.45655716064452
aplicares_4418,"DIAN ARMIATI, Amd. Keb",J,Praktik Bidan,-7.582198380775422,112.69803603360228
aplicares_4419,DESY ANDRI ANITA. SKM,J,Praktik Bidan,-7.2597893457701,112.64464980963
aplicares_4420,"NURHAYATI,A.MD.KEB",J,Praktik Bidan,-7.25143730977613,112.63619280460357
aplicares_4421,RINTA PUJI RAHAYU,J,Praktik Bidan,-7.246812891887196,112.62941218021572
aplicares_4422,SUWATI,J,Praktik Bidan,-7.305616349415021,112.7140211224842
aplicares_4423,"ELIZABETH SULAMI,AMD KEB",J,Praktik Bidan,-7.277416182272287,112.73714310529704
aplicares_4424,"Warit Windari,Amd., Keb.",J,Praktik Bidan,-7.2637883702285,112.67489708069
aplicares_4425,"Bd. YULIA TRI JAYANTI, S.Keb",J,Praktik Bidan,-8.163833449297003,112.69435918930053
aplicares_4426,"SITI NUR AINIAH, Amd. Keb",J,Praktik Bidan,-8.056585201757498,112.6035717785644
aplicares_4427,"MAULINA HASNIDA, A.Md. Keb",J,Praktik Bidan,-7.257764543378768,112.75913453701018
aplicares_4428,"FATMAWATI,MMKES",J,Praktik Bidan,-7.323943708606676,112.70705542567252
aplicares_4429,"WELLY KRISTINA,AMD KEB",J,Praktik Bidan,-7.32695119650414,112.69615895154952
aplicares_4430,"HJ. SRI UMI WAHJU DJATI,AMD.KEB",J,Praktik Bidan,-7.2995039586862,112.77508295181
aplicares_4431,"NI MADE WARTHI, S.ST",J,Praktik Bidan,-7.166480697034817,112.63917776796102
aplicares_4432,Bidan Novia Faizah. S. Keb,J,Praktik Bidan,-7.272770746534151,112.68343455197927
aplicares_4433,DIYA AMANATUR ROHMAH Amd.Keb,J,Praktik Bidan,-7.4611633287979,112.38513133529
aplicares_4434,LILIK DWI RAHAYU,J,Praktik Bidan,-8.0066967892565,112.62131727341
aplicares_4435,Sumariyah S.Tr.Keb,J,Praktik Bidan,-7.9764291723443,112.6776735023
aplicares_4436,"BEKTI RACHMADIYAHWATI, A.Md., Keb",J,Praktik Bidan,-8.251575095586574,113.47408807876586
aplicares_4437,JURIYAH,J,Praktik Bidan,-7.8089956879554,113.2200077832
aplicares_4438,ANIS PURWANINGSIH,J,Praktik Bidan,-7.761614041569591,112.15320876839637
aplicares_4439,ROHIMA (Amd.Keb),J,Praktik Bidan,-8.10000946299392,113.75061309936522
aplicares_4440,NITA DENY SASTRI AMD.KEB,J,Praktik Bidan,-8.0605369176089,113.76941002014
aplicares_4441,SUTARMI Amd. Keb.,J,Praktik Bidan,-8.052973384707675,113.73503482940673
aplicares_4442,INDAH FEBRIYANTI SIWI. A.MD.KE,J,Praktik Bidan,-7.32400090560252,112.65517748001093
aplicares_4443,"Bd.SULISTIYANI,SST.Keb",J,Praktik Bidan,-8.4642150899513,114.24633628729
aplicares_4444,"LESTARI, SST. Keb",J,Praktik Bidan,-8.12826246178434,112.03108108642577
aplicares_4445,EVI DWI WULANDARI,J,Praktik Bidan,-7.99178007047098,112.60284221771235
aplicares_4446,"MEI KURNIAWATI, A.MD.KEB.",J,Praktik Bidan,-7.228692592591574,112.76329464319228
aplicares_4447,"Bd. AYU RETNITA DEWI, S.S.T.Keb",J,Praktik Bidan,-8.2245731971135,114.35689962509
aplicares_4448,ENITA RETNO DEWI,J,Praktik Bidan,-8.17777475619306,113.66309798362731
aplicares_4449,"LEMBAHING TYAS ADJENG, SST, Bd.",J,Praktik Bidan,-8.1840084946543,113.65211165550231
aplicares_4450,"DEWI YULININGSIH, AMd. Keb",J,Praktik Bidan,-8.201456071742175,111.10832608345031
aplicares_4451,"RATNA KOBA ALRIYANI, A.Md.Keb",J,Praktik Bidan,-7.351207220333933,112.6946233868885
aplicares_4452,RINA ARFANDIYAH,J,Praktik Bidan,-7.063533104543821,112.7813271343994
aplicares_4453,ZAHROH AMd.Keb,J,Praktik Bidan,-7.2072506300588,113.47807920578
aplicares_4454,"ISA YANTI KANGKAN, S.Keb ",J,Praktik Bidan,-7.231880327939309,112.61415577533721
aplicares_4455,"SRI HASTUTI, SST.",J,Praktik Bidan,-7.286919753151924,112.78497493865966
aplicares_4456,M. Suryani. A.Md.Keb,J,Praktik Bidan,-7.2632110016288,112.66702479723
aplicares_4457,ISTIJAH MUHARLI,J,Praktik Bidan,-7.236510220664479,112.76486641767501
aplicares_4458,"FIDDA ROYANI, A. MD. KEB",J,Praktik Bidan,-7.2671142117767,112.73469961288
aplicares_4459,"ANGGY DEVYANTI PRINSKA, S.Keb.Bd.",J,Praktik Bidan,-7.3054633743881,112.73261821869
aplicares_4460,CAECILIA YUNITA RAHAYU Amd.Keb,J,Praktik Bidan,-8.012731318073351,112.64047897460937
aplicares_4461,"TMM. DJAMINI,A,Md.Keb",J,Praktik Bidan,-7.3119122239983,112.70902282598
aplicares_4462,"SAIDAH ULFA,A.Md.Keb",J,Praktik Bidan,-7.3007756620958,112.73688293102
aplicares_4463,YEFI MARLIANDIANI. A.Md.Keb,J,Praktik Bidan,-7.3297578121896,112.76866174343
aplicares_4464,ELISABETH SIDEMIARTI,J,Praktik Bidan,-8.010351514572566,112.76476181152343
aplicares_4465,ERI UMIYATI.A.MD.KEB,J,Praktik Bidan,-7.213594448810142,112.77017987373351
aplicares_4466,"ERLIS SETYAWATI.A.Md,Keb",J,Praktik Bidan,-7.303781975859524,112.76610291603083
aplicares_4467,"RAHMA ZULIANI,A.Md.Keb",J,Praktik Bidan,-7.2702883719907,112.65813327435
aplicares_4468,"Kolis Setianingsih, A.Md.Keb",J,Praktik Bidan,-7.405417683766617,112.71894029381751
aplicares_4469,"INDAH LILIK KOEMIATI, A.Md.Keb",J,Praktik Bidan,-7.4272450923371,112.70351960364
aplicares_4470,"INDAH KURNIAWATI, A.Md, Keb",J,Praktik Bidan,-7.429702320203,112.71272628608
aplicares_4471,"ARIAS DIAN WAHYUNI, A.MD. KEB.",J,Praktik Bidan,-7.418820396797071,112.6600768700528
aplicares_4472,"Muryati,S.Keb.Bdn",J,Praktik Bidan,-7.565082820479084,112.700748211174
aplicares_4473,"Dwi Retno Herdiastuti, Amd. keb",J,Praktik Bidan,-7.813653971293935,112.02244705560683
aplicares_4474,"SUMIRAH,S.ST.",J,Praktik Bidan,-7.3552559692857225,112.68854147794723
aplicares_4475,supriatin sst,J,Praktik Bidan,-7.2154251987688,113.35871017578
aplicares_4476,"ARIYA SARI DEWI, A. Md. Keb",J,Praktik Bidan,-7.452614285637169,112.23005807998656
aplicares_4477,"NUNIK HAMIDAH,AMD.KEB",J,Praktik Bidan,-7.038359949978042,112.57243267300605
aplicares_4478,"NURUL AFIDAH,S.ST",J,Praktik Bidan,-7.053676161076482,112.56982020142554
aplicares_4479,"ENIK ROHMAWATI, S. Keb",J,Praktik Bidan,-7.06592710161,112.57701019797
aplicares_4480,"SITI ROFI'ATUN, SST",J,Praktik Bidan,-7.5646520844663,112.29951656464
aplicares_4481,"SUNARSIH YUDAWATI,Amd Keb",J,Praktik Bidan,-7.988505315355283,112.59075081947235
aplicares_4482,"HERIANAH, Amd. Keb",J,Praktik Bidan,-8.051826094902703,112.60478413704061
aplicares_4483,"SULASMI,AMd.Keb",J,Praktik Bidan,-8.2481196615291,113.31423847976
aplicares_4484,SITI HALIMATUS SAKDIYAH ,J,Praktik Bidan,-8.15168916813706,113.20180899503707
aplicares_4485,"ULUMIYAH, STr. Keb",J,Praktik Bidan,-7.145297944367323,112.70367181900023
aplicares_4486,"Bd. ROBIATUL MUNAWAROH, S.Tr, Keb",J,Praktik Bidan,-7.754031737500657,113.1757178068479
aplicares_4487,"Refina Endinata, Amd.Keb",J,Praktik Bidan,-8.203431220927692,113.5259298146057
aplicares_4488,"Luki Abdul Rajak, Amd.Keb",J,Praktik Bidan,-8.224265260794139,113.43776023986815
aplicares_4489,"Nur Sulasyani, Amd.Keb",J,Praktik Bidan,-8.128963450771682,113.46061266067504
aplicares_4490,"WATIK TRI SUSILAWATI,S.ST.,Bd",J,Praktik Bidan,-7.1895172698050125,113.2350066960144
aplicares_4491,"IKA NOVI KURNIAWATI, AMd.Keb",J,Praktik Bidan,-8.16927887394257,113.44314611557006
aplicares_4492,"DINA ULFIA, AMD.KEB",J,Praktik Bidan,-8.1584676023139,113.67483533027648
aplicares_4493,SUTIANINGTIAS,J,Praktik Bidan,-8.30648635228932,113.4561923802185
aplicares_4494,"RITAWATI,S.Tr.Keb",J,Praktik Bidan,-8.053185845425995,113.77560055854796
aplicares_4495,"RININGSIH HIDAYATI, SST",J,Praktik Bidan,-8.187725328073666,113.72924125793456
