id,nama,tipe_kode,wkt_polygon
aplicares_4101,KLAMPIS,1,"POLYGON((112.869179 -6.899749, 112.870298 -6.903008, 112.871302 -6.90341, 112.87242 -6.903707, 112.878569 -6.907813, 112.880712 -6.913104, 112.881939 -6.916233, 112.889185 -6.920785, 112.889572 -6.922001, 112.889603 -6.922046, 112.890331 -6.922629, 112.894027 -6.923437, 112.896998 -6.921405, 112.896483 -6.919926, 112.898721 -6.913036, 112.907381 -6.913959, 112.907699 -6.91405, 112.909663 -6.914564, 112.913262 -6.914517, 112.91442 -6.91392, 112.915825 -6.912361, 112.918729 -6.905424, 112.923588 -6.902727, 112.926373 -6.901685, 112.926435 -6.901666, 112.931569 -6.895326, 112.931582 -6.895135, 112.929747 -6.892133, 112.929279 -6.891908, 112.929047 -6.891832, 112.924233 -6.893138, 112.916537 -6.893811, 112.913402 -6.893981, 112.905502 -6.891198, 112.903999 -6.892717, 112.895359 -6.893674, 112.894045 -6.89368, 112.892686 -6.893719, 112.891972 -6.893758, 112.889998 -6.894059, 112.887162 -6.89455, 112.884271 -6.89528, 112.883102 -6.895667, 112.882231 -6.896086, 112.874332 -6.897822, 112.871297 -6.89848, 112.86923 -6.89957, 112.869179 -6.899749))"
aplicares_4102,SEPULU,1,"POLYGON((112.932011 -6.895776, 112.933236 -6.89726, 112.934198 -6.898073, 112.939739 -6.904344, 112.943164 -6.905452, 112.946324 -6.91347, 112.946511 -6.91641, 112.949733 -6.918016, 112.95231 -6.916964, 112.952771 -6.91679, 112.95343 -6.916267, 112.955569 -6.914062, 112.963315 -6.913496, 112.964602 -6.914282, 112.968054 -6.913578, 112.968092 -6.913551, 112.968107 -6.913459, 112.968052 -6.913196, 112.967824 -6.911331, 112.967796 -6.911205, 112.967617 -6.910489, 112.967191 -6.909079, 112.972698 -6.902924, 112.974124 -6.903139, 112.975791 -6.903813, 112.976196 -6.903982, 112.976714 -6.904143, 112.977301 -6.904365, 112.981252 -6.897174, 112.981858 -6.896075, 112.981922 -6.895399, 112.980497 -6.893461, 112.979734 -6.893629, 112.978508 -6.893898, 112.971139 -6.890663, 112.966489 -6.887603, 112.965377 -6.88751, 112.956506 -6.886816, 112.955772 -6.886602, 112.953692 -6.888199, 112.952703 -6.889053, 112.952594 -6.889188, 112.9455 -6.894434, 112.943201 -6.894836, 112.94175 -6.894888, 112.940406 -6.894921, 112.940196 -6.894922, 112.934077 -6.893741, 112.933714 -6.893692, 112.932044 -6.895378, 112.932011 -6.895776))"
aplicares_4103,KOKOP,1,"POLYGON((113.002301 -6.94288, 113.002337 -6.943109, 113.002387 -6.943291, 113.00413 -6.945149, 113.004314 -6.94524, 113.004616 -6.945352, 113.007755 -6.953737, 113.007747 -6.953889, 113.008608 -6.955214, 113.012663 -6.960006, 113.017697 -6.964076, 113.020156 -6.966705, 113.026317 -6.969618, 113.027854 -6.971664, 113.028392 -6.971605, 113.028659 -6.971559, 113.029624 -6.970761, 113.037949 -6.97281, 113.038292 -6.972778, 113.038698 -6.972671, 113.03954 -6.972219, 113.040249 -6.971371, 113.040983 -6.970467, 113.041188 -6.970206, 113.044165 -6.965409, 113.045243 -6.957975, 113.051146 -6.951888, 113.060072 -6.951183, 113.060664 -6.951331, 113.062083 -6.948493, 113.060238 -6.944062, 113.058819 -6.942288, 113.055263 -6.938213, 113.051659 -6.934255, 113.049567 -6.933096, 113.04853 -6.93255, 113.046244 -6.933488, 113.038076 -6.93198, 113.036886 -6.930622, 113.035787 -6.929937, 113.035402 -6.929865, 113.034927 -6.929764, 113.030673 -6.925701, 113.035144 -6.92074, 113.03558 -6.920755, 113.036112 -6.920801, 113.036442 -6.920858, 113.036705 -6.91933, 113.037316 -6.917366, 113.036452 -6.916413, 113.031105 -6.911806, 113.027578 -6.91253, 113.021751 -6.917297, 113.020878 -6.918062, 113.016045 -6.923209, 113.014085 -6.925542, 113.01006 -6.932879, 113.009926 -6.933602, 113.009913 -6.934324, 113.004758 -6.941608, 113.004239 -6.941643, 113.003872 -6.941648, 113.003335 -6.94177, 113.002815 -6.942037, 113.00252 -6.94227, 113.002375 -6.942407, 113.002301 -6.94288))"
aplicares_4104,TANJUNG BUMI,1,"POLYGON((112.977622 -6.897717, 112.984399 -6.903166, 112.988612 -6.908055, 112.989322 -6.908801, 112.990466 -6.909331, 112.991055 -6.909592, 112.991371 -6.909703, 112.991979 -6.90979, 112.99309 -6.909407, 112.995773 -6.907224, 113.001524 -6.905202, 113.009602 -6.90607, 113.012765 -6.908544, 113.015242 -6.909214, 113.016239 -6.909486, 113.017965 -6.909614, 113.018496 -6.909577, 113.020961 -6.906953, 113.024967 -6.901286, 113.028844 -6.90003, 113.029067 -6.899436, 113.028036 -6.895291, 113.03295 -6.890524, 113.036518 -6.890529, 113.036874 -6.890561, 113.038308 -6.889657, 113.038428 -6.889159, 113.037423 -6.88711, 113.035651 -6.88522, 113.032932 -6.882469, 113.029898 -6.880391, 113.023443 -6.88232, 113.022675 -6.882996, 113.021248 -6.885234, 113.015655 -6.888679, 113.014415 -6.888913, 113.013859 -6.888995, 113.012495 -6.889211, 113.011006 -6.889372, 113.009063 -6.889602, 113.008695 -6.889647, 113.007881 -6.889761, 113.00783 -6.889768, 113.005652 -6.89001, 112.998762 -6.889923, 112.997225 -6.890146, 112.990312 -6.891356, 112.986603 -6.888863, 112.985195 -6.886748, 112.984987 -6.886704, 112.983176 -6.887759, 112.976979 -6.894175, 112.977622 -6.897717))"
aplicares_4110,RSUD BANGKALAN,R,"POLYGON((112.735062 -7.033956, 112.735807 -7.038239, 112.737811 -7.04043, 112.740834 -7.042385, 112.742841 -7.041331, 112.743527 -7.040767, 112.74392 -7.040438, 112.744224 -7.040093, 112.744549 -7.039599, 112.745219 -7.038715, 112.748487 -7.037054, 112.754212 -7.042278, 112.748598 -7.048297, 112.747474 -7.049569, 112.747442 -7.049987, 112.747704 -7.051001, 112.748449 -7.051893, 112.749162 -7.051923, 112.751003 -7.051967, 112.751476 -7.05192, 112.751932 -7.051789, 112.754447 -7.050444, 112.759167 -7.047532, 112.765389 -7.044511, 112.767842 -7.043574, 112.776218 -7.042952, 112.777997 -7.043923, 112.780505 -7.045565, 112.782583 -7.047032, 112.782909 -7.047139, 112.784347 -7.046112, 112.784487 -7.045998, 112.784026 -7.043717, 112.7837 -7.04361, 112.78222 -7.043202, 112.782041 -7.043233, 112.776841 -7.042901, 112.776301 -7.0427, 112.771689 -7.035372, 112.771501 -7.034964, 112.770481 -7.032332, 112.768041 -7.025056, 112.769353 -7.021173, 112.770897 -7.015135, 112.773997 -7.010715, 112.774296 -7.010357, 112.775286 -7.009064, 112.775487 -7.008797, 112.775037 -7.006585, 112.774729 -7.006412, 112.769413 -7.005764, 112.76365 -7.006044, 112.758064 -7.009004, 112.756532 -7.012262, 112.751848 -7.017743, 112.749781 -7.018274, 112.74549 -7.01833, 112.741382 -7.020923, 112.740986 -7.021377, 112.737631 -7.026784, 112.734862 -7.031827, 112.735062 -7.033956))"
aplicares_4125,KETAPANG,1,"POLYGON((113.264469 -6.895765, 113.265029 -6.896672, 113.266235 -6.897855, 113.27065 -6.903766, 113.272062 -6.90601, 113.27624 -6.912972, 113.276345 -6.913044, 113.276842 -6.91329, 113.283644 -6.918365, 113.285185 -6.919828, 113.289011 -6.921235, 113.29253 -6.921994, 113.300056 -6.920181, 113.300902 -6.919939, 113.306718 -6.916676, 113.311955 -6.914101, 113.311981 -6.913807, 113.311978 -6.913447, 113.311871 -6.912478, 113.317555 -6.906121, 113.31924 -6.906477, 113.319608 -6.906502, 113.321717 -6.90427, 113.322705 -6.903035, 113.322761 -6.902483, 113.322752 -6.902309, 113.321071 -6.897539, 113.322853 -6.89149, 113.322859 -6.891474, 113.322927 -6.891117, 113.322534 -6.887538, 113.321544 -6.887647, 113.320385 -6.887889, 113.317056 -6.889093, 113.316109 -6.889593, 113.315601 -6.890389, 113.313126 -6.892967, 113.306652 -6.892249, 113.306242 -6.892219, 113.30546 -6.8922, 113.301192 -6.892358, 113.300816 -6.892379, 113.295209 -6.894408, 113.290415 -6.891376, 113.284861 -6.890882, 113.278949 -6.889625, 113.276759 -6.889001, 113.275854 -6.888757, 113.275332 -6.888732, 113.274641 -6.888739, 113.270901 -6.889166, 113.268207 -6.889524, 113.267908 -6.88958, 113.264528 -6.895557, 113.264469 -6.895765))"
aplicares_4126,BUNTEN BARAT,1,"POLYGON((113.24718 -6.946342, 113.249013 -6.948878, 113.254286 -6.955283, 113.255322 -6.957329, 113.255489 -6.957388, 113.257922 -6.957623, 113.262423 -6.963551, 113.262656 -6.963585, 113.263752 -6.963514, 113.26458 -6.963339, 113.265033 -6.963181, 113.267107 -6.962289, 113.267639 -6.962038, 113.2739 -6.960224, 113.280357 -6.965037, 113.282502 -6.966353, 113.282855 -6.966385, 113.290919 -6.964745, 113.29377 -6.96361, 113.294055 -6.962856, 113.294153 -6.962484, 113.294258 -6.961821, 113.294277 -6.96163, 113.295316 -6.953798, 113.297787 -6.95118, 113.300624 -6.94804, 113.302453 -6.945673, 113.304248 -6.942435, 113.304261 -6.941754, 113.303029 -6.935886, 113.302977 -6.935786, 113.301791 -6.935632, 113.295426 -6.929305, 113.293287 -6.92551, 113.286002 -6.924271, 113.28454 -6.922458, 113.282789 -6.918061, 113.280203 -6.913741, 113.279125 -6.912478, 113.277253 -6.910583, 113.276689 -6.910553, 113.270864 -6.9134, 113.269713 -6.914371, 113.269732 -6.917971, 113.263139 -6.920734, 113.262529 -6.920595, 113.261612 -6.921414, 113.261242 -6.9219, 113.26027 -6.923539, 113.256164 -6.929515, 113.25586 -6.933102, 113.252845 -6.938539, 113.248185 -6.942885, 113.24718 -6.946342))"
aplicares_4127,BANYUATES,1,"POLYGON((113.121791 -6.897837, 113.125183 -6.902288, 113.130949 -6.909134, 113.131032 -6.909695, 113.132158 -6.911639, 113.138231 -6.917232, 113.143633 -6.921709, 113.147154 -6.922457, 113.155032 -6.924626, 113.157489 -6.926207, 113.158077 -6.926546, 113.161408 -6.92498, 113.162314 -6.923164, 113.16797 -6.918601, 113.168975 -6.917887, 113.169697 -6.916597, 113.169923 -6.916152, 113.169423 -6.914335, 113.17529 -6.908563, 113.181459 -6.903424, 113.182765 -6.901884, 113.18287 -6.901439, 113.182282 -6.89992, 113.180818 -6.896505, 113.179724 -6.894921, 113.172393 -6.890037, 113.171771 -6.88975, 113.166831 -6.891257, 113.160562 -6.892799, 113.154146 -6.891298, 113.153923 -6.891208, 113.152574 -6.890985, 113.152147 -6.890939, 113.151171 -6.890849, 113.150544 -6.890835, 113.150107 -6.89089, 113.1495 -6.891129, 113.141099 -6.892502, 113.135716 -6.894234, 113.1319 -6.891638, 113.131162 -6.890991, 113.129983 -6.890419, 113.129806 -6.890395, 113.124535 -6.891838, 113.12231 -6.89412, 113.121791 -6.897837))"
aplicares_4128,BRINGKONENG,1,"POLYGON((113.180586 -6.903219, 113.182223 -6.903604, 113.183162 -6.903861, 113.184848 -6.904314, 113.186434 -6.912547, 113.186197 -6.912866, 113.186146 -6.913183, 113.187432 -6.91523, 113.192699 -6.920013, 113.192848 -6.920147, 113.193366 -6.920471, 113.198637 -6.922822, 113.201854 -6.92601, 113.202317 -6.926539, 113.202481 -6.926636, 113.202916 -6.926826, 113.210417 -6.929337, 113.214452 -6.93144, 113.216623 -6.932814, 113.217027 -6.932599, 113.218585 -6.931235, 113.223118 -6.924998, 113.224901 -6.92329, 113.224911 -6.923114, 113.22583 -6.916631, 113.228575 -6.908705, 113.230572 -6.906289, 113.234703 -6.902392, 113.238045 -6.89847, 113.239122 -6.896889, 113.239402 -6.895846, 113.239441 -6.895566, 113.23654 -6.892805, 113.235244 -6.891822, 113.233634 -6.89068, 113.228967 -6.892372, 113.224939 -6.894058, 113.218528 -6.895085, 113.214738 -6.893528, 113.213852 -6.893261, 113.213215 -6.893135, 113.21224 -6.893072, 113.209771 -6.895911, 113.209037 -6.8992, 113.208768 -6.89987, 113.199931 -6.898273, 113.196711 -6.896663, 113.195337 -6.895785, 113.194972 -6.895564, 113.194437 -6.895313, 113.189532 -6.892765, 113.18938 -6.892774, 113.187425 -6.893836, 113.186366 -6.89452, 113.179867 -6.899711, 113.179792 -6.899793, 113.179262 -6.901058, 113.180088 -6.903098, 113.180586 -6.903219))"
aplicares_4129,BATULENGER,1,"POLYGON((113.357523 -6.890424, 113.359722 -6.892707, 113.364446 -6.899132, 113.369818 -6.903648, 113.373886 -6.906172, 113.380305 -6.911038, 113.380532 -6.911204, 113.386457 -6.913954, 113.388549 -6.916363, 113.390533 -6.917614, 113.39126 -6.917649, 113.397504 -6.913085, 113.402577 -6.911073, 113.404503 -6.909851, 113.404544 -6.909469, 113.404622 -6.90749, 113.405025 -6.903912, 113.405484 -6.901153, 113.412702 -6.895821, 113.413778 -6.895274, 113.415507 -6.894509, 113.418858 -6.888639, 113.418881 -6.888193, 113.417572 -6.886322, 113.417165 -6.886303, 113.416608 -6.886299, 113.414338 -6.886398, 113.411067 -6.886657, 113.404394 -6.889073, 113.398536 -6.88725, 113.394758 -6.887449, 113.386738 -6.887589, 113.378721 -6.888096, 113.377554 -6.887913, 113.375952 -6.887779, 113.375289 -6.887732, 113.373829 -6.88773, 113.369005 -6.887736, 113.364694 -6.887784, 113.359163 -6.888264, 113.358914 -6.888286, 113.357524 -6.890052, 113.357523 -6.890424))"
aplicares_4130,TAMBERU BARAT,1,"POLYGON((113.419497 -6.890243, 113.420591 -6.892243, 113.422507 -6.89439, 113.426114 -6.90104, 113.428478 -6.903142, 113.434379 -6.908517, 113.440629 -6.914611, 113.440686 -6.914626, 113.441786 -6.91455, 113.441965 -6.914451, 113.447958 -6.911732, 113.45391 -6.910781, 113.460033 -6.912327, 113.464957 -6.911277, 113.466298 -6.910809, 113.473445 -6.905641, 113.47369 -6.905524, 113.476397 -6.90368, 113.481611 -6.897187, 113.481682 -6.896928, 113.480438 -6.894994, 113.480312 -6.894963, 113.476212 -6.894993, 113.469206 -6.893581, 113.460547 -6.892278, 113.456873 -6.891688, 113.455572 -6.89148, 113.453917 -6.891247, 113.450041 -6.890769, 113.448374 -6.890558, 113.446328 -6.890388, 113.44584 -6.890339, 113.438916 -6.889903, 113.434637 -6.887643, 113.434475 -6.88763, 113.432253 -6.88834, 113.424029 -6.887127, 113.421973 -6.886734, 113.421406 -6.886641, 113.421155 -6.886619, 113.420263 -6.886554, 113.419497 -6.890243))"
aplicares_4133,RSUD SAMPANG,R,"POLYGON((113.21488 -7.18947, 113.214882 -7.189532, 113.21616 -7.190888, 113.216626 -7.191225, 113.217182 -7.191574, 113.217449 -7.191727, 113.218346 -7.19227, 113.219038 -7.192677, 113.219485 -7.192871, 113.220569 -7.193278, 113.220634 -7.193299, 113.225595 -7.197245, 113.220746 -7.202896, 113.220482 -7.202945, 113.218217 -7.204358, 113.217805 -7.20614, 113.217799 -7.206176, 113.217744 -7.210309, 113.21793 -7.213691, 113.218139 -7.214338, 113.221529 -7.217253, 113.221632 -7.217268, 113.223129 -7.216778, 113.223371 -7.216336, 113.229263 -7.213096, 113.233749 -7.216681, 113.237279 -7.217389, 113.239365 -7.215116, 113.24008 -7.214604, 113.240694 -7.214098, 113.249435 -7.2145, 113.249909 -7.214617, 113.25031 -7.214681, 113.255589 -7.213157, 113.260693 -7.21436, 113.260885 -7.214442, 113.264919 -7.214112, 113.266438 -7.212854, 113.269761 -7.206796, 113.270038 -7.205714, 113.270061 -7.205607, 113.27117 -7.197934, 113.271139 -7.194745, 113.271117 -7.188282, 113.269355 -7.183078, 113.268162 -7.180331, 113.266843 -7.178224, 113.265195 -7.178292, 113.256464 -7.177217, 113.255963 -7.17596, 113.254821 -7.17534, 113.249868 -7.168153, 113.246297 -7.168616, 113.238401 -7.170774, 113.237415 -7.171061, 113.235304 -7.17301, 113.228583 -7.175353, 113.227372 -7.176706, 113.227294 -7.176818, 113.227098 -7.177924, 113.226012 -7.181329, 113.220172 -7.185729, 113.216381 -7.187456, 113.215074 -7.188701, 113.21488 -7.18947))"
aplicares_4147,MANDING,1,"POLYGON((113.844931 -6.950132, 113.844973 -6.950351, 113.845526 -6.951346, 113.846001 -6.951778, 113.850088 -6.955779, 113.850684 -6.956133, 113.851135 -6.956272, 113.856939 -6.961787, 113.857181 -6.964101, 113.857155 -6.964641, 113.857229 -6.965043, 113.857475 -6.965704, 113.858453 -6.966756, 113.859194 -6.967786, 113.859712 -6.975778, 113.857036 -6.981476, 113.857835 -6.984987, 113.858077 -6.985893, 113.858189 -6.986009, 113.866691 -6.98493, 113.868642 -6.984151, 113.869454 -6.983825, 113.870158 -6.983413, 113.870514 -6.982367, 113.877245 -6.976697, 113.881384 -6.977352, 113.881778 -6.977533, 113.884133 -6.9769, 113.884498 -6.976, 113.88471 -6.975414, 113.88482 -6.975031, 113.891046 -6.968812, 113.893469 -6.967716, 113.894793 -6.965684, 113.894712 -6.96549, 113.894521 -6.965142, 113.89041 -6.959721, 113.887389 -6.951842, 113.886745 -6.943964, 113.886185 -6.941452, 113.885494 -6.93993, 113.882526 -6.936398, 113.87695 -6.931063, 113.875496 -6.930478, 113.874476 -6.930348, 113.872576 -6.930742, 113.864175 -6.933463, 113.857247 -6.937397, 113.852708 -6.943537, 113.847679 -6.948628, 113.844916 -6.950025, 113.844931 -6.950132))"
aplicares_4148,KALIANGET,1,"POLYGON((113.875261 -7.021847, 113.877527 -7.024991, 113.87831 -7.025535, 113.882866 -7.028299, 113.885146 -7.03126, 113.885531 -7.031422, 113.885751 -7.031524, 113.886494 -7.031927, 113.886923 -7.032136, 113.889562 -7.033698, 113.891355 -7.042357, 113.888959 -7.044945, 113.887041 -7.046207, 113.885818 -7.046706, 113.87945 -7.048374, 113.87824 -7.049757, 113.877652 -7.050469, 113.876281 -7.056436, 113.876461 -7.058432, 113.877545 -7.059807, 113.882053 -7.058973, 113.883271 -7.057623, 113.88394 -7.055768, 113.88894 -7.049297, 113.890254 -7.048593, 113.890563 -7.048392, 113.890937 -7.048073, 113.891548 -7.047446, 113.893996 -7.044803, 113.901978 -7.044988, 113.90287 -7.04572, 113.903615 -7.046021, 113.904361 -7.046041, 113.905254 -7.045655, 113.905596 -7.045325, 113.905923 -7.044876, 113.906089 -7.04454, 113.906209 -7.044177, 113.906711 -7.042055, 113.915565 -7.041586, 113.915808 -7.041876, 113.91628 -7.041978, 113.920124 -7.042668, 113.925819 -7.046511, 113.925877 -7.046572, 113.926019 -7.046671, 113.928355 -7.045542, 113.928403 -7.045385, 113.92827 -7.043863, 113.927421 -7.039548, 113.924715 -7.033262, 113.924312 -7.032471, 113.924083 -7.03224, 113.921698 -7.030265, 113.9206 -7.029736, 113.915692 -7.028725, 113.911939 -7.025113, 113.910338 -7.024568, 113.909709 -7.024398, 113.909512 -7.024358, 113.908199 -7.024152, 113.901418 -7.025756, 113.895289 -7.024043, 113.890401 -7.021647, 113.889715 -7.021278, 113.885518 -7.019905, 113.877975 -7.019165, 113.875761 -7.019289, 113.875646 -7.01941, 113.875172 -7.019915, 113.875261 -7.021847))"
aplicares_4149,GAPURA,1,"POLYGON((113.925299 -7.000077, 113.925598 -6.999989, 113.925897 -6.999902, 113.926513 -6.999722, 113.92713 -6.999542, 113.927457 -6.999431, 113.927777 -6.999321, 113.936124 -7.001029, 113.938087 -7.003946, 113.93829 -7.004243, 113.938381 -7.004181, 113.946461 -7.002477, 113.946715 -7.002416, 113.946845 -7.002308, 113.954871 -7.006333, 113.954847 -7.00657, 113.954691 -7.008279, 113.954567 -7.009894, 113.951411 -7.015353, 113.949955 -7.016154, 113.949771 -7.016464, 113.953799 -7.020607, 113.954154 -7.020667, 113.956863 -7.014124, 113.957032 -7.012958, 113.957105 -7.012414, 113.957251 -7.011644, 113.958375 -7.007474, 113.960469 -7.004165, 113.960594 -7.004008, 113.961575 -7.002966, 113.961731 -7.002826, 113.968735 -7.000831, 113.97352 -7.004175, 113.973868 -7.004084, 113.979728 -7.003545, 113.980313 -7.00359, 113.988328 -7.006398, 113.988639 -7.00658, 113.990302 -7.00438, 113.990282 -7.004021, 113.989105 -7.004089, 113.987929 -7.004157, 113.987558 -7.004175, 113.986754 -7.004178, 113.986309 -7.004163, 113.985694 -7.004116, 113.983699 -7.003713, 113.982744 -7.00343, 113.979574 -6.995105, 113.983989 -6.991274, 113.984253 -6.99103, 113.98164 -6.98501, 113.981298 -6.984379, 113.980956 -6.984266, 113.97676 -6.987363, 113.970969 -6.986399, 113.970705 -6.986283, 113.97044 -6.986167, 113.966271 -6.984229, 113.959198 -6.982209, 113.959006 -6.982231, 113.958814 -6.982253, 113.958581 -6.982325, 113.958291 -6.982513, 113.950675 -6.977927, 113.950932 -6.977198, 113.950992 -6.976956, 113.950978 -6.976792, 113.950888 -6.975077, 113.950885 -6.974813, 113.950525 -6.974816, 113.945073 -6.981096, 113.939025 -6.984436, 113.935159 -6.986908, 113.935103 -6.987264, 113.928822 -6.993652, 113.928244 -6.993513, 113.925782 -6.998529, 113.925197 -6.999731, 113.925299 -7.000077))"
aplicares_4150,RUBARU,1,"POLYGON((113.722631 -6.948383, 113.722641 -6.951741, 113.722883 -6.95381, 113.724795 -6.961627, 113.730711 -6.965594, 113.731075 -6.965806, 113.731844 -6.966182, 113.735501 -6.964661, 113.740909 -6.970821, 113.741787 -6.972087, 113.743071 -6.980276, 113.74296 -6.980719, 113.742963 -6.981314, 113.743053 -6.982026, 113.743186 -6.982553, 113.744578 -6.983669, 113.744812 -6.983742, 113.746596 -6.982664, 113.753916 -6.98546, 113.755967 -6.987695, 113.756515 -6.988207, 113.756698 -6.98833, 113.75905 -6.986049, 113.759087 -6.985332, 113.758553 -6.984189, 113.75821 -6.98174, 113.764694 -6.977417, 113.76509 -6.977493, 113.766593 -6.978, 113.76802 -6.977946, 113.769292 -6.977834, 113.776964 -6.97599, 113.778551 -6.976087, 113.781789 -6.97419, 113.783023 -6.970808, 113.782445 -6.970597, 113.781617 -6.970336, 113.780968 -6.970138, 113.779475 -6.969721, 113.779099 -6.969617, 113.779903 -6.960714, 113.780023 -6.960629, 113.780449 -6.960205, 113.781416 -6.958853, 113.78162 -6.958251, 113.778542 -6.952621, 113.777364 -6.950776, 113.77399 -6.94952, 113.769611 -6.947328, 113.769918 -6.940541, 113.770121 -6.940161, 113.763589 -6.936266, 113.759989 -6.936266, 113.755018 -6.939616, 113.754897 -6.93975, 113.750498 -6.943823, 113.746141 -6.942791, 113.745631 -6.94255, 113.742716 -6.940751, 113.740817 -6.939743, 113.739656 -6.939658, 113.7392 -6.939974, 113.730816 -6.942334, 113.730684 -6.942356, 113.725241 -6.943781, 113.724501 -6.944058, 113.724345 -6.94416, 113.723031 -6.946069, 113.722744 -6.946718, 113.722631 -6.948383))"
