id,nama,tipe_kode,tipe_label,lat,lon,wkt_point,punya_isochrone
aplicares_219,"VERA ARIE ARIES SANDY, DRG",G,Praktik Dokter Gigi,-8.14004,112.31,POINT(112.31 -8.14004),False
aplicares_220,DRG. WISMA YUNIAR,G,Praktik Dokter Gigi,-8.08244,112.121,POINT(112.121 -8.08244),False
aplicares_221,DRG. ROCHMANI RUFAIDA,G,Praktik Dokter Gigi,-8.0750301631757,112.31700851059,POINT(112.31700851059 -8.0750301631757),False
aplicares_222,DRG. IKA DESI WULANDARI,G,Praktik Dokter Gigi,-8.14338,112.335,POINT(112.335 -8.14338),False
aplicares_223,Optik Prima 2,O,Optik,-8.086041404171912,112.31695357608797,POINT(112.31695357608797 -8.086041404171912),False
aplicares_224,OPTIK INTERNASIONAL WLINGI,O,Optik,-8.085239189884696,112.31409820878508,POINT(112.31409820878508 -8.085239189884696),False
aplicares_225,OPTIK INTERNASIONAL SRENGAT,O,Optik,-8.064748851820992,112.07308984401702,POINT(112.07308984401702 -8.064748851820992),False
aplicares_226,RSU AN NISAA,R,Rumah Sakit,-8.083199999999975,112.30166740608213,POINT(112.30166740608213 -8.083199999999975),True
aplicares_227,RSu AULIA,R,Rumah Sakit,-8.1605768221875,112.21771032143,POINT(112.21771032143 -8.1605768221875),True
aplicares_228,RSu ANANDA,R,Rumah Sakit,-8.0613,112.062,POINT(112.062 -8.0613),True
aplicares_229,RSU AL-ITTIHAD,R,Rumah Sakit,-8.05933887743337,112.05291953372958,POINT(112.05291953372958 -8.05933887743337),True
aplicares_230,RS MEDIKA UTAMA,R,Rumah Sakit,-8.12544,112.208,POINT(112.208 -8.12544),True
aplicares_231,RSUD SRENGAT,R,Rumah Sakit,-8.06483,112.08,POINT(112.08 -8.06483),True
aplicares_232,RS WAVA HUSADA KESAMBEN,R,Rumah Sakit,-8.14885,112.366,POINT(112.366 -8.14885),True
aplicares_233,KU PUSPA HUSADA,S,Klinik Utama/Spesialis,-8.02491,112.215,POINT(112.215 -8.02491),True
aplicares_234,"DENY CHRISTIANTO, DR",U,Praktik Dokter,-8.073208424547012,112.21225187027083,POINT(112.21225187027083 -8.073208424547012),False
aplicares_235,"SUTIKNO, DR",U,Praktik Dokter,-8.03792,112.217,POINT(112.217 -8.03792),False
aplicares_236,"MUJIASTUTI, DR",U,Praktik Dokter,-8.05903,112.067,POINT(112.067 -8.05903),False
aplicares_237,"LILIK ENDAH WINARNI, DR",U,Praktik Dokter,-8.0652289295169,112.09856406102,POINT(112.09856406102 -8.0652289295169),False
aplicares_238,"SAS ALWAFI, DR",U,Praktik Dokter,-8.05137752274866,112.01672260141373,POINT(112.01672260141373 -8.05137752274866),False
aplicares_239,"ARIS SYAMSIATUN NISA, DR",U,Praktik Dokter,-8.07465,112.328,POINT(112.328 -8.07465),False
aplicares_240,"ANIS BITRIARNO, DR",U,Praktik Dokter,-8.08418,112.322,POINT(112.322 -8.08418),False
aplicares_241,dr. TUTUT WAHYUNINGUMI R,U,Praktik Dokter,-8.0599,112.056,POINT(112.056 -8.0599),False
aplicares_242,dr. Windi Kumandang,U,Praktik Dokter,-8.00256,112.108,POINT(112.108 -8.00256),False
aplicares_243,dr. MAULIDHA SUZI ANNISA,U,Praktik Dokter,-8.049935850886586,112.00990344047544,POINT(112.00990344047544 -8.049935850886586),False
aplicares_244,dr. ANDY PRASETYO,U,Praktik Dokter,-8.17086,112.366,POINT(112.366 -8.17086),False
aplicares_245,dr. PRAVITA RINANTI,U,Praktik Dokter,-8.0877,112.095,POINT(112.095 -8.0877),False
aplicares_246,dr. Heti Candra Susanti,U,Praktik Dokter,-8.10802,112.192,POINT(112.192 -8.10802),False
aplicares_247,dr. ANIEQ SOULISTYA UTAMI,U,Praktik Dokter,-8.061915561122932,112.06433326447012,POINT(112.06433326447012 -8.061915561122932),False
aplicares_248,dr. LUSIA MIENNARNI,U,Praktik Dokter,-8.08047,112.242,POINT(112.242 -8.08047),False
aplicares_249,DR. RURIN WIDYARINI,U,Praktik Dokter,-8.15772,112.218,POINT(112.218 -8.15772),False
aplicares_250,DR. ROFIQ AHMAD,U,Praktik Dokter,-8.048818130558237,112.18118460845946,POINT(112.18118460845946 -8.048818130558237),False
aplicares_251,DR. MUHAMMAD FARID FACHRUDIN,U,Praktik Dokter,-8.00412999999998,112.35407644295692,POINT(112.35407644295692 -8.00412999999998),False
aplicares_252,DR. ZAINUL ABDIL MUTTAQIN,U,Praktik Dokter,-7.98158,112.142,POINT(112.142 -7.98158),False
aplicares_253,DR. SILVIA NURLIA DEWI,U,Praktik Dokter,-8.14526,112.144,POINT(112.144 -8.14526),False
aplicares_254,DR. ROKIP ABDUL AZIZ,U,Praktik Dokter,-8.01284,112.039,POINT(112.039 -8.01284),False
aplicares_255,DR. RUBI ANTO CAHYONO,U,Praktik Dokter,-8.113153446365395,112.14094635581971,POINT(112.14094635581971 -8.113153446365395),False
aplicares_256,DR. TIARA ADITYA SANI,U,Praktik Dokter,-8.17244,112.214,POINT(112.214 -8.17244),False
aplicares_257,DR. DEWI MITRA,U,Praktik Dokter,-8.237704690931245,112.32373714351654,POINT(112.32373714351654 -8.237704690931245),False
aplicares_258,DR DEVVY MEGAWATI,U,Praktik Dokter,-8.12773,112.235,POINT(112.235 -8.12773),False
aplicares_259,KAYENKIDUL,0,Puskesmas (kode 0),-7.739057864819128,112.09360793006418,POINT(112.09360793006418 -7.739057864819128),False
aplicares_260,POLRES KEDIRI,B,Klinik,-7.76603,112.193,POINT(112.193 -7.76603),True
aplicares_261,IFRS KAB. KEDIRI,A,Apotek/IFRS,-7.75935,112.174,POINT(112.174 -7.75935),False
aplicares_262,Apotik IRMA MULIA,A,Apotek/IFRS,-7.895657,111.9920303,POINT(111.9920303 -7.895657),False
aplicares_263,IFRS ARGA HUSADA,A,Apotek/IFRS,-7.9123662,111.9805266,POINT(111.9805266 -7.9123662),False
aplicares_264,IFRS AURA SYIFA,A,Apotek/IFRS,-7.7982619,112.0340124,POINT(112.0340124 -7.7982619),False
aplicares_265,IFRS SITI KHOTIDJAH,A,Apotek/IFRS,-7.8049607,112.0904023,POINT(112.0904023 -7.8049607),False
aplicares_266,IFRS SURYA MELATI,A,Apotek/IFRS,-7.9179438,112.0677966,POINT(112.0677966 -7.9179438),False
aplicares_267,IFRS HVA Toeloengredjo,A,Apotek/IFRS,-7.76171,112.195,POINT(112.195 -7.76171),False
aplicares_268,IFRS WILUJENG,A,Apotek/IFRS,-7.7308887,112.1160156,POINT(112.1160156 -7.7308887),False
aplicares_269,IFRS AMELIA,A,Apotek/IFRS,-7.762330273880391,112.18190169933318,POINT(112.18190169933318 -7.762330273880391),False
aplicares_270,APOTEK WULAN,A,Apotek/IFRS,-7.773140051110011,112.19661562743663,POINT(112.19661562743663 -7.773140051110011),False
aplicares_271,APOTEK KIMIA FARMA SMAN 2 PARE,A,Apotek/IFRS,-7.7593869366435,112.17648363712,POINT(112.17648363712 -7.7593869366435),False
aplicares_272,APOTEK KIMIA FARMA PARE 2,A,Apotek/IFRS,-7.761176860208666,112.17949575784682,POINT(112.17949575784682 -7.761176860208666),False
aplicares_273,IFRS SIMPANG LIMA GUMUL,A,Apotek/IFRS,-7.820881780941356,112.05807752016067,POINT(112.05807752016067 -7.820881780941356),False
aplicares_274,APOTEK PRB KLINIK DR VITIS,A,Apotek/IFRS,-7.75125,111.96,POINT(111.96 -7.75125),False
aplicares_275,APOTEK KU R. INAP MEDIKA UTAMA,A,Apotek/IFRS,-7.765971213321213,112.14574820402144,POINT(112.14574820402144 -7.765971213321213),False
aplicares_276,INSTALASI FARMASI DIA HUSADA,A,Apotek/IFRS,-7.764812494410529,112.14900574687003,POINT(112.14900574687003 -7.764812494410529),False
aplicares_277,BP NUSA MEDIKA NGADIREJO,B,Klinik,-7.929414747431624,111.97341661953925,POINT(111.97341661953925 -7.929414747431624),True
aplicares_278,KLINIK MITRA HUSADA I,B,Klinik,-7.760614278638306,112.1945766749413,POINT(112.1945766749413 -7.760614278638306),True
aplicares_279,BP SURYA PRIMA HUSADA,B,Klinik,-7.65860759760337,112.15420606613156,POINT(112.15420606613156 -7.65860759760337),True
aplicares_280,BP PANCA HUSADA SATATA,B,Klinik,-7.9743,111.99,POINT(111.99 -7.9743),True
aplicares_281,BP VITA MEDIKA,B,Klinik,-7.8089,112.252,POINT(112.252 -7.8089),True
aplicares_282,KLINIK PRATAMA MEDIKA KELUARGA,B,Klinik,-7.892289030059052,111.99400183885575,POINT(111.99400183885575 -7.892289030059052),True
aplicares_283,KLINIK WAHYU HUSADA,B,Klinik,-7.83141572738944,112.09902603347633,POINT(112.09902603347633 -7.83141572738944),True
aplicares_284,KLINIK DOKTERKU,B,Klinik,-7.89898,111.963,POINT(111.963 -7.89898),True
aplicares_285,Klinik PKU Muhammadiyah,B,Klinik,-7.95866,111.992,POINT(111.992 -7.95866),True
aplicares_286,Klinik Surya,B,Klinik,-7.79916,112.03,POINT(112.03 -7.79916),True
aplicares_287,KLINIK RAWAT INAP AURA SYIFA 2,B,Klinik,-7.765686372344218,112.08789941716195,POINT(112.08789941716195 -7.765686372344218),True
aplicares_288,KLINIK RAWAT INAP SITI FATIMAH,B,Klinik,-7.76551,112.196,POINT(112.196 -7.76551),True
aplicares_289,KLINIK NUSA MEDIKA TULUNGREJO,B,Klinik,-7.7620048260495516,112.19715690922737,POINT(112.19715690922737 -7.7620048260495516),True
aplicares_290,KLINIK PRATAMA JIMBUN MEDIKA,B,Klinik,-7.9047715758617,112.03691685152,POINT(112.03691685152 -7.9047715758617),True
aplicares_291,KLINIK PRATAMA PURI HUSADA,B,Klinik,-7.739140000000011,111.95636478042606,POINT(111.95636478042606 -7.739140000000011),True
aplicares_292,KLINIK PARAMITHA MEDIKA,B,Klinik,-7.74925,111.934,POINT(111.934 -7.74925),True
aplicares_293,KLINIK PRATAMA DR. VITIS,B,Klinik,-7.75134,111.96,POINT(111.96 -7.75134),True
aplicares_294,KLINIK PRATAMA KUSUMA PERTIWI,B,Klinik,-7.80869,112.269,POINT(112.269 -7.80869),True
aplicares_295,KLINIK PRATAMA MUTIARA MEDIKA,B,Klinik,-7.883133021431649,112.06070027374675,POINT(112.06070027374675 -7.883133021431649),True
aplicares_296,KLINIK PRATAMA PRISDHY,B,Klinik,-7.894920627144489,112.10293562698364,POINT(112.10293562698364 -7.894920627144489),True
aplicares_297,KLINIK RI SINAR MEDIKA,B,Klinik,-7.86226,112.153,POINT(112.153 -7.86226),True
aplicares_298,KLINIK PARADISE PARISUDHA,B,Klinik,-7.83085,112.177,POINT(112.177 -7.83085),True
aplicares_299,KLINIK PRATAMA RK MEDIKA,B,Klinik,-7.731709744567232,112.11808046627041,POINT(112.11808046627041 -7.731709744567232),True
aplicares_300,KLINIK PRATAMA AULIA 3,B,Klinik,-7.61007,112.134,POINT(112.134 -7.61007),True
aplicares_301,KLINIK PRATAMA TENTREM RAHAYU,B,Klinik,-7.69918,111.972,POINT(111.972 -7.69918),True
aplicares_302,KLINIK SURYA MADANI,B,Klinik,-7.85304,112.135,POINT(112.135 -7.85304),True
aplicares_303,KLINIK SEHATI,B,Klinik,-7.72639,112.121,POINT(112.121 -7.72639),True
aplicares_304,KLINIK BANYUMANIK,B,Klinik,-7.760192325439415,112.17410024756195,POINT(112.17410024756195 -7.760192325439415),True
aplicares_305,KLINIK ASFIYAK GRAHA MEDIKA,B,Klinik,-7.7792,112.229,POINT(112.229 -7.7792),True
aplicares_306,KLINIK TRISNA MEDIKA,B,Klinik,-7.896797343225995,111.99125615096094,POINT(111.99125615096094 -7.896797343225995),True
aplicares_307,"EDININGTYAS TJATURINI, DRG",G,Praktik Dokter Gigi,-7.692610586011063,112.07856862831119,POINT(112.07856862831119 -7.692610586011063),False
aplicares_308,"RISA GIDASARI,drg",G,Praktik Dokter Gigi,-7.862376658561276,111.98398894910378,POINT(111.98398894910378 -7.862376658561276),False
aplicares_309,"TRI RAHAYU ENIK D., DRG.",G,Praktik Dokter Gigi,-7.761008332687805,112.19605230307579,POINT(112.19605230307579 -7.761008332687805),False
aplicares_310,"TRI AGUSTIN R,DRG.",G,Praktik Dokter Gigi,-7.972180625147622,112.02827894973757,POINT(112.02827894973757 -7.972180625147622),False
aplicares_311,drg. ENDAH RETNO W,G,Praktik Dokter Gigi,-7.883498464070009,112.09239063072205,POINT(112.09239063072205 -7.883498464070009),False
aplicares_312,drg. TITIK DWI WULANDARI,G,Praktik Dokter Gigi,-7.769482400908969,112.08522975910573,POINT(112.08522975910573 -7.769482400908969),False
aplicares_313,drg. ANNA MINARTI,G,Praktik Dokter Gigi,-7.95517,111.959,POINT(111.959 -7.95517),False
aplicares_314,drg. SJAIFUL ACHIRUDDIN,G,Praktik Dokter Gigi,-7.895528310341598,111.99185418113392,POINT(111.99185418113392 -7.895528310341598),False
aplicares_315,drg. DENY FAIZATUL WIDAT,G,Praktik Dokter Gigi,-7.83421239015864,112.09824212360381,POINT(112.09824212360381 -7.83421239015864),False
aplicares_316,"BUDI SUSANTO, DRG",G,Praktik Dokter Gigi,-7.768893731861776,112.1962972612381,POINT(112.1962972612381 -7.768893731861776),False
aplicares_317,DRG. AAN ERYANTO RAHMAN,G,Praktik Dokter Gigi,-7.75586,112.18,POINT(112.18 -7.75586),False
aplicares_318,LAB BRATA MEDIKA,L,Laboratorium,-7.765531046680137,112.18734524253098,POINT(112.18734524253098 -7.765531046680137),False
aplicares_319,Optik PRIMADONA 2 PARE,O,Optik,-7.76507,112.167,POINT(112.167 -7.76507),False
aplicares_320,OPTIK PRIMA JAYA MINGGIRAN,O,Optik,-7.72996,112.054213,POINT(112.054213 -7.72996),False
aplicares_321,OPTIK VJ,O,Optik,-7.898357604299878,111.99029005172724,POINT(111.99029005172724 -7.898357604299878),False
aplicares_322,OPTIK PRIMADONA KANDANGAN,O,Optik,-7.7572382210086746,112.28450692298888,POINT(112.28450692298888 -7.7572382210086746),False
aplicares_323,AURA SYIFA,R,Rumah Sakit,-7.79827,112.036,POINT(112.036 -7.79827),True
aplicares_324,RSM SITI KHODIJAH,R,Rumah Sakit,-7.80541,112.092,POINT(112.092 -7.80541),True
aplicares_325,HVA TOELOENGREDJO,R,Rumah Sakit,-7.76328,112.198,POINT(112.198 -7.76328),True
aplicares_326,ARGA HUSADA,R,Rumah Sakit,-7.91217,111.983,POINT(111.983 -7.91217),True
aplicares_327,RSM SURYA MELATI,R,Rumah Sakit,-7.91795,112.07,POINT(112.07 -7.91795),True
aplicares_328,RSU WILUJENG,R,Rumah Sakit,-7.73089,112.118,POINT(112.118 -7.73089),True
aplicares_329,RS AMELIA,R,Rumah Sakit,-7.76233,112.182,POINT(112.182 -7.76233),True
aplicares_330,RSUD SIMPANG LIMA GUMUL KEDIRI,R,Rumah Sakit,-7.82088,112.058,POINT(112.058 -7.82088),True
aplicares_331,KU RAWAT INAP MEDIKA UTAMA,S,Klinik Utama/Spesialis,-7.76609,112.146,POINT(112.146 -7.76609),True
aplicares_332,KU RAWAT INAP DIA HUSADA,S,Klinik Utama/Spesialis,-7.76469,112.149,POINT(112.149 -7.76469),True
aplicares_333,"PRAMUSINTO, DR",U,Praktik Dokter,-7.922464944001621,112.13228497433663,POINT(112.13228497433663 -7.922464944001621),False
aplicares_334,"AHMAD AFANDI, DR",U,Praktik Dokter,-7.9724434760806,111.94941775405,POINT(111.94941775405 -7.9724434760806),False
aplicares_335,"H. IRADAT SOERJONO, DR.",U,Praktik Dokter,-7.9081,111.96,POINT(111.96 -7.9081),False
aplicares_336,"SAMSUL HADI, DR",U,Praktik Dokter,-7.768600816799,112.02678274107,POINT(112.02678274107 -7.768600816799),False
aplicares_337,"CHAIRINA ROSARI, DR",U,Praktik Dokter,-7.7656261380215,112.19471870333,POINT(112.19471870333 -7.7656261380215),False
aplicares_338,"RHAMA KURNIAWAN, DR",U,Praktik Dokter,-7.731692361956819,112.11808195972442,POINT(112.11808195972442 -7.731692361956819),False
aplicares_339,"AHMAD FANANI, DR",U,Praktik Dokter,-7.841797265991202,111.99199494719896,POINT(111.99199494719896 -7.841797265991202),False
aplicares_340,"YOYOK HERU PRASETYO, DR.",U,Praktik Dokter,-7.829570628818397,111.97208583068846,POINT(111.97208583068846 -7.829570628818397),False
aplicares_341,"H. TRI HANDOYO, DR",U,Praktik Dokter,-7.66223206944912,112.11639650297165,POINT(112.11639650297165 -7.66223206944912),False
aplicares_342,"AGUS SUKISNO,DR.",U,Praktik Dokter,-7.7602207733194,112.17409377575,POINT(112.17409377575 -7.7602207733194),False
aplicares_343,"IMROATUS SOLIKAH, DR.",U,Praktik Dokter,-7.98189,112.036,POINT(112.036 -7.98189),False
aplicares_344,dr. RAHMAD SANTOSO,U,Praktik Dokter,-7.8484717770553,112.12329618096,POINT(112.12329618096 -7.8484717770553),False
aplicares_345,dr. ADIP KUSWORO,U,Praktik Dokter,-7.770435945481864,112.0854868209362,POINT(112.0854868209362 -7.770435945481864),False
aplicares_346,dr. RAHMAD DWI MULJANTO,U,Praktik Dokter,-7.9147172944759,112.12384443188,POINT(112.12384443188 -7.9147172944759),False
aplicares_347,dr. ERNANTI WULANDARI,U,Praktik Dokter,-7.88352,112.092,POINT(112.092 -7.88352),False
aplicares_348,dr. A.NUGROHO PUDJI L,U,Praktik Dokter,-7.806755664605542,112.08986052513126,POINT(112.08986052513126 -7.806755664605542),False
aplicares_349,dr. G. ERNAWAN SUKMA ANGGARA,U,Praktik Dokter,-7.81633,112.049,POINT(112.049 -7.81633),False
aplicares_350,dr. LINDA TJAHJONO,U,Praktik Dokter,-7.759853152947409,112.2876089630127,POINT(112.2876089630127 -7.759853152947409),False
aplicares_351,dr. SRI WAHYUNI INDRAYANTI,U,Praktik Dokter,-7.774407067179952,112.18829321425979,POINT(112.18829321425979 -7.774407067179952),False
aplicares_352,dr. AHMAD KHOTIB,U,Praktik Dokter,-7.799563415317645,112.21860380172733,POINT(112.21860380172733 -7.799563415317645),False
aplicares_353,dr. IKA TJANDRA KUSUMA,U,Praktik Dokter,-7.91504,112.033,POINT(112.033 -7.91504),False
aplicares_354,dr. ARIESTA DWI KURNIASARI,U,Praktik Dokter,-7.738406595651364,112.1847161498101,POINT(112.1847161498101 -7.738406595651364),False
aplicares_355,dr. MELANY PILATUSALIM,U,Praktik Dokter,-7.7289264156893545,112.05562449073793,POINT(112.05562449073793 -7.7289264156893545),False
aplicares_356,dr. DUROTUN NAFISA,U,Praktik Dokter,-7.67314,112.191,POINT(112.191 -7.67314),False
aplicares_357,dr. ESTER HANA MATOFANI,U,Praktik Dokter,-7.916161536205263,111.98045308327676,POINT(111.98045308327676 -7.916161536205263),False
aplicares_358,dr. HENNY,U,Praktik Dokter,-7.704646078046388,112.21169154596332,POINT(112.21169154596332 -7.704646078046388),False
aplicares_359,dr. ACE TOLAU SANSAIL,U,Praktik Dokter,-7.80856583920164,112.04215922506668,POINT(112.04215922506668 -7.80856583920164),False
aplicares_360,"SHIRLEY ASTRID F, DR",U,Praktik Dokter,-7.70881,111.97,POINT(111.97 -7.70881),False
aplicares_361,"JESSI SURYANI SETIAWAN, DR",U,Praktik Dokter,-7.794772850069115,112.0494832862087,POINT(112.0494832862087 -7.794772850069115),False
aplicares_362,"RAHMA SARI DEWI, DR",U,Praktik Dokter,-7.81858,112.045,POINT(112.045 -7.81858),False
aplicares_363,"AGUNG WIBOWO, DR",U,Praktik Dokter,-7.8252744025013685,112.13440991401673,POINT(112.13440991401673 -7.8252744025013685),False
aplicares_364,"BUDI SHANJAYA, DR",U,Praktik Dokter,-7.79625,112.188,POINT(112.188 -7.79625),False
aplicares_365,"FX RETRIATMADJA MOESTOPO, DR",U,Praktik Dokter,-7.783087250795673,112.20752793121338,POINT(112.20752793121338 -7.783087250795673),False
aplicares_366,DR. NANANG MUHIBUDDIN,U,Praktik Dokter,-7.84878,112.125,POINT(112.125 -7.84878),False
aplicares_367,DR. DWI WALUYO,U,Praktik Dokter,-7.7491959582059495,112.28076811338369,POINT(112.28076811338369 -7.7491959582059495),False
aplicares_368,DR. RINI HIDAYAT,U,Praktik Dokter,-7.79807,112.102,POINT(112.102 -7.79807),False
aplicares_369,DR. FRANSISKA DWI ANGGRENY,U,Praktik Dokter,-7.8085,112.089,POINT(112.089 -7.8085),False
aplicares_370,DR. ARIN ISTIANI,U,Praktik Dokter,-7.732527973458906,112.11955005943774,POINT(112.11955005943774 -7.732527973458906),False
aplicares_371,DR. CHRISANA HANINGGAR,U,Praktik Dokter,-7.94934,111.962,POINT(111.962 -7.94934),False
aplicares_372,DR. HERI KUNDAYADI,U,Praktik Dokter,-7.772288687408501,112.18048279762266,POINT(112.18048279762266 -7.772288687408501),False
aplicares_373,DR. TAUFAN HIDAYAT,U,Praktik Dokter,-7.96091,112.02,POINT(112.02 -7.96091),False
aplicares_374,KLINIK BRIGIF LINUD 18/K,B,Klinik,-7.94238,112.751,POINT(112.751 -7.94238),True
aplicares_375,Klinik Pusdik Arhanud,B,Klinik,-7.8961,112.582,POINT(112.582 -7.8961),True
aplicares_376,KLINIK YONIF 502/K,B,Klinik,-7.9373,112.748,POINT(112.748 -7.9373),True
aplicares_377,KLINIK YONKES 2/K,B,Klinik,-7.889,112.603,POINT(112.603 -7.889),True
aplicares_378,Klinik Brawijaya Lawang,B,Klinik,-7.84444,112.701,POINT(112.701 -7.84444),True
aplicares_379,Klinik Garuda,B,Klinik,-7.89387,112.675,POINT(112.675 -7.89387),True
aplicares_380,Klinik Polres Kabupaten Malang,B,Klinik,-8.12345,112.572,POINT(112.572 -8.12345),True
aplicares_381,IF RSUD LAWANG,A,Apotek/IFRS,-7.832018208639947,112.69500560167312,POINT(112.69500560167312 -7.832018208639947),False
aplicares_382,IFRS RUMKITBAN LAWANG,A,Apotek/IFRS,-7.845027602481214,112.70204103591918,POINT(112.70204103591918 -7.845027602481214),False
aplicares_383,IFRS PRIMA HUSADA,A,Apotek/IFRS,-7.9079059036147985,112.65759280922889,POINT(112.65759280922889 -7.9079059036147985),False
aplicares_384,IFRS LAWANG MEDIKA,A,Apotek/IFRS,-7.853380130945638,112.6931706354308,POINT(112.6931706354308 -7.853380130945638),False
aplicares_385,IFRS BEN MARI,A,Apotek/IFRS,-8.052230767227467,112.62750580015658,POINT(112.62750580015658 -8.052230767227467),False
aplicares_386,IFRS PRASETYA HUSADA,A,Apotek/IFRS,-7.904812935728919,112.60864920153931,POINT(112.60864920153931 -7.904812935728919),False
aplicares_387,IFRS ISLAM GONDANGLEGI,A,Apotek/IFRS,-8.170362108992629,112.64008200767516,POINT(112.64008200767516 -8.170362108992629),False
aplicares_388,IFRS ISLAM MADINAH,A,Apotek/IFRS,-7.776447375413918,112.30611479881665,POINT(112.30611479881665 -7.776447375413918),False
aplicares_389,IFRS MITRA DELIMA,A,Apotek/IFRS,-8.111980472468277,112.63641368266904,POINT(112.63641368266904 -8.111980472468277),False
aplicares_390,IFRS BALA KES. BOKOR,A,Apotek/IFRS,-8.16964771200606,112.69983760906302,POINT(112.69983760906302 -8.16964771200606),False
aplicares_391,IFRSAU DR.M.MUNIR ABD. SALEH,A,Apotek/IFRS,-7.934147975390629,112.70304954650878,POINT(112.70304954650878 -7.934147975390629),False
aplicares_392,IF RSK Bedah Hasta Husada,A,Apotek/IFRS,-8.124469,112.565734,POINT(112.565734 -8.124469),False
aplicares_393,IF KLINIK MUSLIMAT SINGOSARI,A,Apotek/IFRS,-7.890944341171865,112.66520757349394,POINT(112.66520757349394 -7.890944341171865),False
aplicares_394,IF KLINIK SAFIRA MED. CENTRE,A,Apotek/IFRS,-8.121065,112.573762,POINT(112.573762 -8.121065),False
aplicares_395,IFRS SUMBER SENTOSA,A,Apotek/IFRS,-8.013092537031401,112.75658643844604,POINT(112.75658643844604 -8.013092537031401),False
