jenis,nama,lat,lon,status_verifikasi,jarak_pencocokan_m
rumahsakit,RS MITRA SEHAT MEDIKA,-7.6604,112.692688,terverifikasi_2_sumber,380.4
rumahsakit,"RSU Dr, Saydiman Magetan",-7.653076,111.335327,terverifikasi_2_sumber,110.1
rumahsakit,RS Griya Husada Madiun,-7.652893,111.529114,terverifikasi_2_sumber,42.2
rumahsakit,"RSU Dr, R,Soedarsono Pasuruan",-7.652588,112.905884,hanya_scrape_perlu_verifikasi,
rumahsakit,RSTP Dungus,-7.650818,111.553711,hanya_scrape_perlu_verifikasi,
rumahsakit,RS Bersalin Sekar Wangi,-7.645325,111.331909,hanya_scrape_perlu_verifikasi,
rumahsakit,RSIA Panca Dharma,-7.63501,112.895874,hanya_scrape_perlu_verifikasi,
rumahsakit,RS Islam Siti Aisyah,-7.632629,111.512695,terverifikasi_2_sumber,40.2
rumahsakit,"RSU Dr, Soedomo Trenggalek",-7.627045,111.524414,terverifikasi_2_sumber,91.5
rumahsakit,"RSU Dr, Soedono Madiun",-7.627045,111.524414,hanya_scrape_perlu_verifikasi,
rumahsakit,"RS  Rumkit Tk,IV Madiun",-7.623596,111.520508,hanya_scrape_perlu_verifikasi,
rumahsakit,RS Kristen Mojowarno,-7.621094,112.306274,hanya_scrape_perlu_verifikasi,
rumahsakit,RS Santa Clara,-7.620483,111.526672,terverifikasi_2_sumber,41.8
rumahsakit,RSB Al Hasanah,-7.618591,111.532898,terverifikasi_2_sumber,104.7
rumahsakit,RSUD Kota Madiun,-7.612488,111.519287,terverifikasi_2_sumber,40.9
rumahsakit,RSI Aisyiyah Nganjuk,-7.610596,111.906311,terverifikasi_2_sumber,48.9
rumahsakit,RS Kusta Sumberglagah,-7.607117,112.541687,terverifikasi_2_sumber,74.2
rumahsakit,RSUD Bangil,-7.604492,112.818909,terverifikasi_2_sumber,10.6
rumahsakit,RSUD Nganjuk,-7.604309,111.896118,terverifikasi_2_sumber,132.5
rumahsakit,RS  Lanuma Iswahyudi,-7.601929,111.444885,terverifikasi_2_sumber,290.7
rumahsakit,RSU Kertosono,-7.60022,111.90033,hanya_scrape_perlu_verifikasi,
rumahsakit,RS Bhayangkara Moestadjab Nganjuk,-7.599976,111.894897,terverifikasi_2_sumber,12.8
rumahsakit,RS Sumber Waras,-7.598389,111.910522,hanya_scrape_perlu_verifikasi,
rumahsakit,RS Islam Masyitoh Bangil,-7.597412,112.781494,terverifikasi_2_sumber,174.1
rumahsakit,RS Haji Ibrahim,-7.581909,111.54248,terverifikasi_2_sumber,257.8
rumahsakit,RS Bedah Dan Kandungan Unipdu Medika,-7.556213,112.279724,hanya_scrape_perlu_verifikasi,
rumahsakit,RS Muhammadiyah Jombang,-7.553131,112.232483,terverifikasi_2_sumber,23.0
rumahsakit,RS Muhammadiyah Jombang,-7.553131,112.232483,hanya_scrape_perlu_verifikasi,
rumahsakit,RSIA Bhakti Persada,-7.552795,111.453674,terverifikasi_2_sumber,149.0
rumahsakit,Rumah Sakit Bhayangkara Pusdik Brimob,-7.550598,112.701294,hanya_scrape_perlu_verifikasi,
rumahsakit,"RSUD Kab, Jombang",-7.549377,112.236877,terverifikasi_2_sumber,86.4
rumahsakit,Airlangga,-7.548584,112.241882,terverifikasi_2_sumber,40.6
rumahsakit,RSB PKU MUHAMMADIYAH MOJOAGUNG,-7.546326,112.226501,hanya_scrape_perlu_verifikasi,
rumahsakit,RS Nur Wachid Jombang,-7.544312,112.216675,hanya_scrape_perlu_verifikasi,
rumahsakit,RSAB Muslimat,-7.544189,112.23468,terverifikasi_2_sumber,106.9
rumahsakit,"RS dr, Moedjito Dwidjosiswojo",-7.542419,112.243103,terverifikasi_2_sumber,64.3
rumahsakit,RS  Pusdik Polri Porong,-7.54071,112.69928,terverifikasi_2_sumber,323.7
rumahsakit,"RSUD Caruban, Kab,Madiun",-7.540588,111.655701,terverifikasi_2_sumber,206.3
rumahsakit,RS Islam Jombang,-7.531311,112.237122,terverifikasi_2_sumber,43.2
rumahsakit,RS  PTP XXI_XXII Gatoel,-7.530884,112.544678,hanya_scrape_perlu_verifikasi,
rumahsakit,RS Mawaddah Medika,-7.52948,112.598328,terverifikasi_2_sumber,18.7
rumahsakit,Kartini,-7.523621,112.556702,terverifikasi_2_sumber,25.4
rumahsakit,RSU Prof Dr Soekandar,-7.518677,112.559875,terverifikasi_2_sumber,8.9
rumahsakit,RS Islam Sakinah,-7.503906,112.421875,terverifikasi_2_sumber,41.9
rumahsakit,RS Sido Waras,-7.499084,112.498474,terverifikasi_2_sumber,10.4
rumahsakit,RS Bersalin Ananda,-7.493408,112.461731,hanya_scrape_perlu_verifikasi,
rumahsakit,RS Aisyiyah Siti Fatimah Tulangan,-7.485596,112.653503,terverifikasi_2_sumber,56.1
rumahsakit,RS AL-AZIZ,-7.483215,112.231506,terverifikasi_2_sumber,36.0
rumahsakit,RS Reksa Waluya,-7.477905,112.431702,terverifikasi_2_sumber,19.3
rumahsakit,RS Mutiara Hati,-7.477905,112.636475,hanya_scrape_perlu_verifikasi,
rumahsakit,"RSU Dr, Wahidin S Husodo",-7.468506,112.437805,terverifikasi_2_sumber,88.8
rumahsakit,RS Hasanah Muhammadiyah,-7.468506,112.437805,hanya_scrape_perlu_verifikasi,
rumahsakit,RSUD Sidoarjo,-7.465393,112.716125,terverifikasi_2_sumber,13.8
rumahsakit,RS Kamar Medika,-7.464722,112.451294,terverifikasi_2_sumber,18.7
rumahsakit,RS Delta Surya,-7.460693,112.713684,hanya_scrape_perlu_verifikasi,
rumahsakit,RSAB Jasem,-7.4599,112.72113,terverifikasi_2_sumber,114.4
rumahsakit,"RSUD RA,Basoeni",-7.458926,112.401769,hanya_scrape_perlu_verifikasi,
rumahsakit,RS Islam Siti Hajar,-7.457703,112.721924,terverifikasi_2_sumber,10.5
rumahsakit,RS Anwar Medika,-7.455811,112.717712,hanya_scrape_perlu_verifikasi,
rumahsakit,RSB BUAH DELIMA,-7.45285,112.717102,hanya_scrape_perlu_verifikasi,
rumahsakit,RS  AL Juanda,-7.45285,112.717102,hanya_scrape_perlu_verifikasi,
rumahsakit,"RUMAH SAKIT TNI AD 05,08,03 SIDOARJO",-7.444519,112.715881,terverifikasi_2_sumber,281.7
rumahsakit,"RS, Citra Medika",-7.431895,112.463151,terverifikasi_2_sumber,150.3
rumahsakit,RSK Bedah Rahman Rahim,-7.420227,112.671875,terverifikasi_2_sumber,40.6
rumahsakit,"RSU Al-Islam HM, Mawardi Krian",-7.416809,112.583496,terverifikasi_2_sumber,56.9
rumahsakit,RSU Assakinah Medika,-7.414185,112.675476,terverifikasi_2_sumber,164.5
rumahsakit,Krian Husada,-7.411011,112.568481,hanya_scrape_perlu_verifikasi,
rumahsakit,RS Widodo,-7.406311,111.444275,terverifikasi_2_sumber,1.0
rumahsakit,"RSU Dr, Soeroto Ngawi",-7.405029,111.430908,hanya_scrape_perlu_verifikasi,
rumahsakit,RSIA ARAFAH ANWAR MEDIKA SUKODONO,-7.393799,112.672913,terverifikasi_2_sumber,43.4
rumahsakit,"RSU Dr, R, Sosodoro Djatikoesoemo",-7.392883,111.446289,terverifikasi_2_sumber,102.6
rumahsakit,RSU Siti Khodijah,-7.384583,112.731506,hanya_scrape_perlu_verifikasi,
rumahsakit,RS Usada  Sidoarjo,-7.372803,112.71051,hanya_scrape_perlu_verifikasi,
rumahsakit,RS Mitra Keluarga Waru,-7.362793,112.728699,terverifikasi_2_sumber,33.8
rumahsakit,RSIA Prima Husada,-7.355408,112.76593,terverifikasi_2_sumber,311.2
rumahsakit,RS Mata Fatma,-7.352356,112.691498,terverifikasi_2_sumber,59.5
rumahsakit,RSIA SOERYA,-7.352356,112.691498,terverifikasi_2_sumber,92.0
rumahsakit,RSIA Kirana,-7.348999,112.691284,hanya_scrape_perlu_verifikasi,
rumahsakit,Rumah Sakit bersalin Pondok Tjandra,-7.343811,112.769287,hanya_scrape_perlu_verifikasi,
rumahsakit,"RS,ROYAL SURABAYA",-7.325989,112.753906,hanya_scrape_perlu_verifikasi,
rumahsakit,RS Ibu dan Anak Kendangsari,-7.325195,112.7453,hanya_scrape_perlu_verifikasi,
rumahsakit,RS Islam Surabaya Jemursari,-7.323425,112.741089,terverifikasi_2_sumber,145.3
rumahsakit,RSIA Cempaka Putih Permata Surabaya,-7.321411,112.713684,hanya_scrape_perlu_verifikasi,
rumahsakit,"RS Bhayangkara H,S,Samsoeri Mertojoso",-7.320312,112.733093,hanya_scrape_perlu_verifikasi,
rumahsakit,RS Wijaya Surabaya,-7.31311,112.691711,terverifikasi_2_sumber,7.3
rumahsakit,RSK Bedah Bhakti Rahayu,-7.312683,112.723694,terverifikasi_2_sumber,129.5
rumahsakit,RS Wiyung Sejahtera,-7.311401,112.687683,terverifikasi_2_sumber,56.7
rumahsakit,RS  AL Gunungsari,-7.308411,112.738525,terverifikasi_2_sumber,128.2
rumahsakit,RS Gotong Royong,-7.307495,112.787292,terverifikasi_2_sumber,78.3
rumahsakit,RS  Al Dr Ramelan,-7.306061,112.736389,terverifikasi_2_sumber,155.1
rumahsakit,RS Islam Surabaya,-7.306061,112.736389,hanya_scrape_perlu_verifikasi,
rumahsakit,RS Orthopedi dan Traumatologi Surabaya,-7.299896,112.662201,hanya_scrape_perlu_verifikasi,
rumahsakit,RS Orthopedi dan Traumatologi Surabaya,-7.299896,112.662201,hanya_scrape_perlu_verifikasi,
rumahsakit,National Hospital,-7.299377,112.676514,hanya_scrape_perlu_verifikasi,
rumahsakit,"Rumkit Tk III Brawijaya,Sby",-7.296875,112.722717,terverifikasi_2_sumber,32.3
rumahsakit,RSK Bedah Onkologi,-7.293823,112.762695,hanya_scrape_perlu_verifikasi,
rumahsakit,RS Bedah Surabaya,-7.293823,112.762695,hanya_scrape_perlu_verifikasi,
rumahsakit,RS TNI AU Soemitro,-7.291809,112.740479,terverifikasi_2_sumber,63.8
rumahsakit,RS Katholik Surabaya,-7.291239,112.736287,terverifikasi_2_sumber,84.5
rumahsakit,RS William Booth,-7.291239,112.736287,hanya_scrape_perlu_verifikasi,
rumahsakit,RS  Santo Vincentius,-7.291239,112.736287,hanya_scrape_perlu_verifikasi,
rumahsakit,RSGM Hang Tuah Surabaya,-7.290405,112.796326,hanya_scrape_perlu_verifikasi,
rumahsakit,RS Putri,-7.28949,112.782898,terverifikasi_2_sumber,130.6
rumahsakit,RS SURABAYA MEDICAL SERVICE,-7.289185,112.741516,terverifikasi_2_sumber,17.2
rumahsakit,RSUD Ngimbang,-7.289124,112.216125,terverifikasi_2_sumber,14.1
rumahsakit,RS Darmo,-7.287292,112.739075,hanya_scrape_perlu_verifikasi,
rumahsakit,RS Jiwa Menur,-7.286682,112.762085,terverifikasi_2_sumber,118.7
rumahsakit,RS WALI SONGO 1,-7.286377,112.437317,hanya_scrape_perlu_verifikasi,
rumahsakit,RS Obgyn Lombok Dua Dua,-7.284393,112.669495,terverifikasi_2_sumber,9.9
rumahsakit,RSB Lombok Dua Dua,-7.284393,112.669495,hanya_scrape_perlu_verifikasi,
rumahsakit,Premier Surabaya,-7.283691,112.755676,terverifikasi_2_sumber,299.4
rumahsakit,RSB Pura Raharja,-7.283325,112.752319,hanya_scrape_perlu_verifikasi,
rumahsakit,RSU Haji Surabaya,-7.28241,112.77948,terverifikasi_2_sumber,105.8
rumahsakit,RS Siloam Hospitals Surabaya,-7.271912,112.749512,hanya_scrape_perlu_verifikasi,
rumahsakit,RS UNIVERSITAS AIRLANGGA,-7.270203,112.785522,terverifikasi_2_sumber,72.3
rumahsakit,RS Wates Husada Gresik,-7.269592,112.442688,terverifikasi_2_sumber,139.7
rumahsakit,RSIA MITRA HUSADA,-7.268311,112.75769,terverifikasi_2_sumber,171.5
rumahsakit,RS Mitra Keluarga Surabaya,-7.266602,112.691284,hanya_scrape_perlu_verifikasi,
rumahsakit,"RSK P,Dalam Mukti Mulia",-7.266479,112.750122,terverifikasi_2_sumber,257.1
rumahsakit,"RSU Dr, Soetomo",-7.266449,112.76178,terverifikasi_2_sumber,230.8
rumahsakit,"RSGM FKG Univ,Erlangga",-7.266449,112.76178,hanya_scrape_perlu_verifikasi,
rumahsakit,RS Husada Utama,-7.265503,112.756531,terverifikasi_2_sumber,52.4
rumahsakit,RSIA NUN Surabaya,-7.264893,112.66333,terverifikasi_2_sumber,147.0
rumahsakit,RS Sumber Kasih,-7.264221,112.745728,hanya_scrape_perlu_verifikasi,
rumahsakit,"RUMKITBAN 05,08,05 SURABAYA",-7.262329,112.749878,hanya_scrape_perlu_verifikasi,
rumahsakit,RSIA Siti Aisyiah,-7.259094,112.75708,hanya_scrape_perlu_verifikasi,
rumahsakit,RS MUJI RAHAYU,-7.256775,112.671082,terverifikasi_2_sumber,52.5
rumahsakit,RSUD Bhakti Dharma Husada,-7.25531,112.635071,terverifikasi_2_sumber,110.0
rumahsakit,RS Mata Undaan,-7.254395,112.743103,terverifikasi_2_sumber,101.1
rumahsakit,"RSIA I,B,I, Surabaya",-7.25238,112.711731,hanya_scrape_perlu_verifikasi,
rumahsakit,RS Adi Husada Pusat,-7.251709,112.746094,hanya_scrape_perlu_verifikasi,
rumahsakit,RS Griya Husada Surabaya,-7.250305,112.735107,hanya_scrape_perlu_verifikasi,
rumahsakit,RSU Bunda Surabaya,-7.249512,112.650085,terverifikasi_2_sumber,252.4
rumahsakit,RSB Adi Guna,-7.249207,112.765686,hanya_scrape_perlu_verifikasi,
rumahsakit,"RSUD Dr, Mohamad Soewandhie",-7.246277,112.758301,terverifikasi_2_sumber,51.8
rumahsakit,RS Adi Husada Kapasari,-7.242676,112.752075,terverifikasi_2_sumber,8.8
rumahsakit,RS Islam Darus Syifa,-7.234985,112.612915,terverifikasi_2_sumber,9.8
rumahsakit,RS Al-irsyad,-7.228943,112.741089,terverifikasi_2_sumber,86.5
rumahsakit,RS PKU MUHAMMADIYAH SURABAYA,-7.228943,112.741089,terverifikasi_2_sumber,103.5
rumahsakit,RS  Akabri Al Surabaya,-7.227783,112.718079,hanya_scrape_perlu_verifikasi,
rumahsakit,RS  AL Kodikal,-7.222778,112.720276,hanya_scrape_perlu_verifikasi,
rumahsakit,RS  Al Tanjung Perak,-7.211609,112.7229,terverifikasi_2_sumber,125.9
rumahsakit,RS  PHC,-7.20929,112.735901,terverifikasi_2_sumber,23.8
rumahsakit,RS  AL Pal Surabaya,-7.207214,112.740295,hanya_scrape_perlu_verifikasi,
rumahsakit,"RSUD Kab, Sampang",-7.196777,113.243103,terverifikasi_2_sumber,62.7
rumahsakit,"RSUD Dr, H, Slamet Martodirdjo",-7.188782,113.476318,hanya_scrape_perlu_verifikasi,
rumahsakit,RSUD PLOSO,-7.182617,112.661499,hanya_scrape_perlu_verifikasi,
rumahsakit,RSUD Sumberrejo,-7.178589,111.996277,terverifikasi_2_sumber,5.4
rumahsakit,RS  Muhamadiyah Sumberejo,-7.178589,111.996277,hanya_scrape_perlu_verifikasi,
rumahsakit,RSU Denisa,-7.167419,112.5979,terverifikasi_2_sumber,27.1
rumahsakit,RS  PT Semen Gresik,-7.166016,112.64209,terverifikasi_2_sumber,88.8
rumahsakit,"RSUD Ibnu Sina Kab, Gresik",-7.165588,112.637878,hanya_scrape_perlu_verifikasi,
rumahsakit,RSUD Padangan,-7.160522,111.613281,hanya_scrape_perlu_verifikasi,
rumahsakit,RS  Petrokimia Gresik,-7.158997,112.644104,terverifikasi_2_sumber,125.0
rumahsakit,RSIA Nyai Ageng Pinatih,-7.156799,112.652283,terverifikasi_2_sumber,257.0
rumahsakit,RS Aisyiyah Bojonegoro,-7.156311,111.878479,hanya_scrape_perlu_verifikasi,
rumahsakit,RS Asyifa Husada Pamekasan,-7.155212,113.482117,terverifikasi_2_sumber,16.5
rumahsakit,"RSB & Peny,Dalam Larasati",-7.155212,113.482117,hanya_scrape_perlu_verifikasi,
rumahsakit,RS Ibnu Sina Bojonegoro,-7.152283,111.901306,hanya_scrape_perlu_verifikasi,
rumahsakit,RS Bhayangkara Wahyu Tutuku Bojonrgoro,-7.151917,111.873718,terverifikasi_2_sumber,38.7
rumahsakit,Rumah Sakit Muhammadiyah Kalitidu,-7.133484,111.803528,hanya_scrape_perlu_verifikasi,
rumahsakit,RS Bedah Mitra Sehat,-7.124512,112.412476,hanya_scrape_perlu_verifikasi,
rumahsakit,RSIA FATIMAH LAMONGAN,-7.120605,112.4021,terverifikasi_2_sumber,231.8
rumahsakit,RS Islam Nashrul Ummah,-7.116211,112.418884,terverifikasi_2_sumber,130.5
rumahsakit,RSUD Dr Soegiri Lamongan,-7.11438,112.410889,terverifikasi_2_sumber,321.4
rumahsakit,RS Muhammadiyah Lamongan,-7.108887,112.404297,terverifikasi_2_sumber,34.5
rumahsakit,RS  ISLAM GARAM KALIANGET,-7.053319,113.93577,hanya_scrape_perlu_verifikasi,
rumahsakit,Mabarrot MWC NU,-7.052612,112.575073,hanya_scrape_perlu_verifikasi,
rumahsakit,RS  AL Batuporon,-7.04541,112.735474,hanya_scrape_perlu_verifikasi,
rumahsakit,RSU Lukas,-7.033508,112.74408,terverifikasi_2_sumber,32.1
rumahsakit,RSUD Syarifah Ambarni Rato Ebuh,-7.028809,112.759094,terverifikasi_2_sumber,75.9
rumahsakit,RSU Muh Anwar Sumenep,-7.014893,113.862823,terverifikasi_2_sumber,21.5
rumahsakit,RS Bersalin Esto Abhu Sumenep,-7.014893,113.862823,terverifikasi_2_sumber,177.2
rumahsakit,RS Medika Mulia Tuban,-6.906006,112.058716,terverifikasi_2_sumber,134.0
rumahsakit,"RSU Dr, R Koesma Tuban",-6.898895,112.045502,terverifikasi_2_sumber,57.6
rumahsakit,RSAB Muhammadiyah,-6.898895,112.045502,hanya_scrape_perlu_verifikasi,
rumahsakit,RUMAH SAKIT NAHDLATUL ULAMA TUBAN,-6.883728,112.021729,terverifikasi_2_sumber,6.7
rumahsakit,"RS KH, Abdurrahman Syamsuri",-6.873291,112.345703,hanya_scrape_perlu_verifikasi,
rumahsakit,"RSU DR, SUYUDI",-6.867615,112.3573,terverifikasi_2_sumber,33.1
rumahsakit,"RSUD Dr, H,Koesnadi",-8.215027,114.377502,hanya_scrape_perlu_verifikasi,
rumahsakit,RS Al Huda Genteng,-8.212585,114.376099,hanya_scrape_perlu_verifikasi,
rumahsakit,ANANDA,-8.061096,112.062073,terverifikasi_2_sumber,24.1
rumahsakit,RSU MEDICAL MANDIRI PACITAN,-8.20736,111.125,hanya_aplicares_perlu_verifikasi,
rumahsakit,RS MUSLIMAT,-7.8777569449029,111.4698497963,hanya_aplicares_perlu_verifikasi,
rumahsakit,RS YASYFIN DARUSSALAM GONTOR,-7.924778791371078,111.49938623809814,hanya_aplicares_perlu_verifikasi,
rumahsakit,RSUD BANTARANGIN,-7.86631,111.409,hanya_aplicares_perlu_verifikasi,
rumahsakit,RSUD PANGGUL,-8.24958,111.454,hanya_aplicares_perlu_verifikasi,
rumahsakit,RSUI ORPEHA,-8.05127,111.879,hanya_aplicares_perlu_verifikasi,
rumahsakit,RSU PRIMA MEDIKA,-8.06866,111.882,hanya_aplicares_perlu_verifikasi,
rumahsakit,RSIA TRISNA MEDIKA,-8.04458,111.91,hanya_aplicares_perlu_verifikasi,
rumahsakit,RS PUTRA WASPADA,-8.02586,111.92,hanya_aplicares_perlu_verifikasi,
rumahsakit,RSIA AMANDA,-8.07558,111.915,hanya_aplicares_perlu_verifikasi,
rumahsakit,RSUD CAMPURDARAT,-8.16198,111.86,hanya_aplicares_perlu_verifikasi,
rumahsakit,RSU AL-ITTIHAD,-8.05933887743337,112.05291953372958,hanya_aplicares_perlu_verifikasi,
rumahsakit,RS MEDIKA UTAMA,-8.12544,112.208,hanya_aplicares_perlu_verifikasi,
rumahsakit,RSUD SRENGAT,-8.06483,112.08,hanya_aplicares_perlu_verifikasi,
rumahsakit,RS WAVA HUSADA KESAMBEN,-8.14885,112.366,hanya_aplicares_perlu_verifikasi,
rumahsakit,AURA SYIFA,-7.79827,112.036,hanya_aplicares_perlu_verifikasi,
rumahsakit,RSM SITI KHODIJAH,-7.80541,112.092,hanya_aplicares_perlu_verifikasi,
rumahsakit,HVA TOELOENGREDJO,-7.76328,112.198,hanya_aplicares_perlu_verifikasi,
rumahsakit,RSM SURYA MELATI,-7.91795,112.07,hanya_aplicares_perlu_verifikasi,
rumahsakit,RSU WILUJENG,-7.73089,112.118,hanya_aplicares_perlu_verifikasi,
rumahsakit,RSUD SIMPANG LIMA GUMUL KEDIRI,-7.82088,112.058,hanya_aplicares_perlu_verifikasi,
rumahsakit,RSUD LAWANG,-7.832075658800106,112.69511801719665,hanya_aplicares_perlu_verifikasi,
rumahsakit,RS PRASETYA HUSADA,-7.904723724070069,112.60869087541103,hanya_aplicares_perlu_verifikasi,
rumahsakit,RS Bala Keselamatan Bokor,-8.169660619955861,112.69984443187717,hanya_aplicares_perlu_verifikasi,
rumahsakit,RSUI MADINAH KASEMBON,-7.776394958647554,112.30607510185241,hanya_aplicares_perlu_verifikasi,
rumahsakit,RUMKITBAN 05.08.04 LAWANG,-7.845052460969085,112.7019872595103,hanya_aplicares_perlu_verifikasi,
rumahsakit,RSU PINDAD,-8.173864813203267,112.68663065439496,hanya_aplicares_perlu_verifikasi,
rumahsakit,RS SITI MIRIAM ,-7.848230484626149,112.69661376190186,hanya_aplicares_perlu_verifikasi,
rumahsakit,RSU WAJAK HUSADA,-8.095009999999993,112.7077854232788,hanya_aplicares_perlu_verifikasi,
rumahsakit,RS WIJAYA KUSUMA,-8.10870773775245,113.23113679265975,hanya_aplicares_perlu_verifikasi,
rumahsakit,RS DJATIROTO,-8.1186,113.359,hanya_aplicares_perlu_verifikasi,
rumahsakit,RSUD PASIRIAN,-8.208801856736413,113.11584443187714,hanya_aplicares_perlu_verifikasi,
rumahsakit,RSU MUHAMMADIYAH LUMAJANG,-8.13915951567465,113.20870495441804,hanya_aplicares_perlu_verifikasi,
rumahsakit,RS NAHDLATUL ULAMA PERMATA,-8.12234,113.233,hanya_aplicares_perlu_verifikasi,
rumahsakit,RSU KALIWATES,-8.181957788330047,113.67510594725611,hanya_aplicares_perlu_verifikasi,
rumahsakit,SILOAM JEMBER,-8.17417,113.688,hanya_aplicares_perlu_verifikasi,
rumahsakit,RS UTAMA HUSADA,-8.344311845778254,113.59833527612686,hanya_aplicares_perlu_verifikasi,
rumahsakit,RS GIGI DAN MULUT UNIV. JEMBER,-8.16072,113.718,hanya_aplicares_perlu_verifikasi,
rumahsakit,RSU UNMUH JEMBER,-8.21122,113.702,hanya_aplicares_perlu_verifikasi,
rumahsakit,RS Nahdlatul Ulama Banyuwangi,-8.34691,114.281,hanya_aplicares_perlu_verifikasi,
rumahsakit,RS YASMIN,-8.20696,114.363,hanya_aplicares_perlu_verifikasi,
rumahsakit,RSU PKU MUHAMMADIYAH ROGOJAMPI,-8.30445,114.296,hanya_aplicares_perlu_verifikasi,
rumahsakit,Rumah Sakit Islam Fatimah,-8.24749,114.349,hanya_aplicares_perlu_verifikasi,
rumahsakit,RSU Bakti Mulia,-8.43515,114.32,hanya_aplicares_perlu_verifikasi,
rumahsakit,RS Graha Medika,-8.40356,114.163,hanya_aplicares_perlu_verifikasi,
rumahsakit,RSU Al Rohmah,-8.441,114.179,hanya_aplicares_perlu_verifikasi,
rumahsakit,RSU RAHAYU MEDIKA,-8.39592,114.253,hanya_aplicares_perlu_verifikasi,
rumahsakit,'RSU ABDHI FAMILI,-8.37887,114.178,hanya_aplicares_perlu_verifikasi,
rumahsakit,RS BHAYANGKARA BONDOWOSO,-7.911459006818076,113.82208851289751,hanya_aplicares_perlu_verifikasi,
rumahsakit,RS MITRA MEDIKA,-7.921216359712442,113.83261247383909,hanya_aplicares_perlu_verifikasi,
rumahsakit,RSUD BESUKI,-7.73645,113.695,hanya_aplicares_perlu_verifikasi,
rumahsakit,RS Mitra Sehat,-7.69897,114.014,hanya_aplicares_perlu_verifikasi,
rumahsakit,RSIA KARINDA HUSADA,-7.7325,113.697,hanya_aplicares_perlu_verifikasi,
rumahsakit,RS MATA SITUBONDO,-7.70943,113.99,hanya_aplicares_perlu_verifikasi,
rumahsakit,RS TONGAS,-7.733881568760457,113.11482511257452,hanya_aplicares_perlu_verifikasi,
rumahsakit,RS RIZANI,-7.719020631618615,113.5395815753937,hanya_aplicares_perlu_verifikasi,
rumahsakit,RSIA FATIMAH,-7.76453,113.412,hanya_aplicares_perlu_verifikasi,
rumahsakit,RS BHAYANGKARA WATUKOSEK,-7.56795,112.66,hanya_aplicares_perlu_verifikasi,
rumahsakit,RS ASIH ABYAKTA,-7.612875168996526,112.68668869611344,hanya_aplicares_perlu_verifikasi,
rumahsakit,RS SAHABAT,-7.68817,112.709,hanya_aplicares_perlu_verifikasi,
rumahsakit,RSUD GRATI,-7.71427,112.998,hanya_aplicares_perlu_verifikasi,
rumahsakit,RS PRIMA HUSADA SUKOREJO,-7.711736977119804,112.71443988227449,hanya_aplicares_perlu_verifikasi,
rumahsakit,RS Delta Surya,-7.44691,112.702,hanya_aplicares_perlu_verifikasi,
rumahsakit,RSU BUNDA SIDOARJO,-7.3516991091833805,112.7707639656067,hanya_aplicares_perlu_verifikasi,
rumahsakit,RSIA MITRA HUSADA (NON),-7.401034,112.726912,hanya_aplicares_perlu_verifikasi,
rumahsakit,RSU MITRA SEHAT MANDIRI,-7.43198,112.574,hanya_aplicares_perlu_verifikasi,
rumahsakit,RSIA PONDOK TJANDRA,-7.34524,112.779,hanya_aplicares_perlu_verifikasi,
rumahsakit,RSI AMINAH SIDOARJO,-7.44034,112.57333259392,hanya_aplicares_perlu_verifikasi,
rumahsakit,RS PUSURA CANDI,-7.486453385041041,112.71254938888549,hanya_aplicares_perlu_verifikasi,
rumahsakit,RS SHEILA MEDIKA,-7.37315,112.76,hanya_aplicares_perlu_verifikasi,
rumahsakit,RSUD SIDOARJO BARAT,-7.40676,112.585,hanya_aplicares_perlu_verifikasi,
rumahsakit,RS AROFAH,-7.512765730644447,112.55357084655765,hanya_aplicares_perlu_verifikasi,
rumahsakit,RS DHARMA HUSADA,-7.554488264288469,112.62352793121339,hanya_aplicares_perlu_verifikasi,
rumahsakit,RS MUTIARA HATI,-7.455266576312872,112.41906202600164,hanya_aplicares_perlu_verifikasi,
rumahsakit,RS DIAN HUSADA,-7.52856,112.41,hanya_aplicares_perlu_verifikasi,
rumahsakit,RS UNIPDU MEDIKA,-7.54865190757041,112.28279615211488,hanya_aplicares_perlu_verifikasi,
rumahsakit,RSUD PLOSO JOMBANG,-7.461780637981252,112.22267591667176,hanya_aplicares_perlu_verifikasi,
rumahsakit,RSK MOJOWARNO,-7.636041190691659,112.30154938888548,hanya_aplicares_perlu_verifikasi,
rumahsakit,RS NAHDLATUL ULAMA JOMBANG,-7.578599999999998,112.23704291534423,hanya_aplicares_perlu_verifikasi,
rumahsakit,RS PELENGKAP MEDICAL CENTER,-7.548929537773278,112.23549574470522,hanya_aplicares_perlu_verifikasi,
rumahsakit,RS BEDAH SURYA DHARMA HUSADA,-7.566954379248225,112.23633950603008,hanya_aplicares_perlu_verifikasi,
rumahsakit,RSU PKU MUHAMMADIYAH MOJOAGUNG,-7.5673773222371,112.33878542328,hanya_aplicares_perlu_verifikasi,
rumahsakit,RS HASYIM ASY'ARI,-7.60922018172606,112.2313781914711,hanya_aplicares_perlu_verifikasi,
rumahsakit,RSIA SAMUDRA HUSADA,-7.659618733786951,111.33552793121338,hanya_aplicares_perlu_verifikasi,
rumahsakit,RSIA MELATI,-7.65173,111.323,hanya_aplicares_perlu_verifikasi,
rumahsakit,RSIA SEKAR WANGI,-7.645974004102004,111.34779323293701,hanya_aplicares_perlu_verifikasi,
rumahsakit,RSI AT TIN HUSADA,-7.404039155974683,111.41478542327881,hanya_aplicares_perlu_verifikasi,
